order_id,order_date,customer_id,partner_id,product_id,quantity,order_channel,priority,promised_sla_days,status,discount_pct,gross_amount,discount_amount,net_amount,cost_amount
O502735,2025-05-09,C100326,P1001,SKU2042,4,Mobile,Standard,3,Delivered,0.1,13031.08,1303.11,11727.97,8274.36
O502736,2024-01-06,C100693,P1010,SKU2105,2,Web,Standard,3,Delivered,0.238,6672.72,1588.11,5084.61,1554.66
O502737,2024-09-08,C100777,P1023,SKU2025,3,Web,Standard,3,Delivered,0.066,5637.78,372.09,5265.69,3444.39
O502738,2024-06-10,C100733,P1017,SKU2068,4,Mobile,Standard,3,Delivered,0.005,3206.76,16.03,3190.73,2022.56
O502739,2025-11-24,C100522,P1001,SKU2082,2,Web,Standard,2,Delivered,0.058,5544.68,321.59,5223.09,4655.2
O502740,2025-02-09,C100130,P1023,SKU2108,3,Web,Standard,2,Delivered,0.011,10663.29,117.3,10545.99,2020.95
O502741,2024-08-24,C100077,P1010,SKU2016,2,Web,Express,2,Delivered,0.102,4961.52,506.08,4455.44,267.48
O502742,2024-07-22,C100328,P1014,SKU2034,5,Web,Express,4,Delivered,0.208,12419.15,2583.18,9835.97,6405.75
O502743,2025-02-16,C100383,P1000,SKU2100,2,Mobile,Standard,5,Delivered,0.244,6396.92,1560.85,4836.07,4393.7
O502744,2024-01-04,C100411,P1007,SKU2059,5,Web,Standard,7,Delivered,0.175,13084.0,2289.7,10794.3,7573.75
O502745,2024-07-07,C100039,P1019,SKU2090,5,Mobile,Standard,4,Delivered,0.232,5903.35,1369.58,4533.77,3353.0
O502746,2024-04-30,C100540,P1008,SKU2092,1,Mobile,Standard,5,Delivered,0.102,3355.28,342.24,3013.04,214.53
O502747,2025-03-29,C100316,P1004,SKU2036,5,Mobile,Express,3,Delivered,0.076,14280.4,1085.31,13195.09,3402.8
O502748,2025-05-04,C100086,P1002,SKU2039,1,Web,Standard,5,Cancelled,0.039,1403.38,54.73,1348.65,912.23
O502749,2024-12-07,C100732,P1023,SKU2059,2,Mobile,Standard,2,Delivered,0.125,5233.6,654.2,4579.4,3029.5
O502750,2024-04-12,C100285,P1020,SKU2003,1,Mobile,Express,3,Delivered,0.082,2347.64,192.51,2155.13,1923.65
O502751,2024-09-27,C100185,P1001,SKU2095,1,Marketplace,Express,3,Delivered,0.027,1322.32,35.7,1286.62,880.59
O502752,2025-09-08,C100393,P1023,SKU2013,3,Mobile,Standard,4,Delivered,0.233,10302.96,2400.59,7902.37,5810.16
O502753,2024-05-28,C100760,P1020,SKU2112,4,Marketplace,Standard,4,Delivered,0.031,11561.76,358.41,11203.35,6344.12
O502754,2024-04-29,C100659,P1008,SKU2093,3,Mobile,Express,5,Delivered,0.185,1285.8,237.87,1047.93,434.82
O502755,2024-03-22,C100079,P1016,SKU2042,3,Marketplace,Standard,2,Delivered,0.017,9773.31,166.15,9607.16,6205.77
O502756,2025-08-20,C100549,P1006,SKU2008,4,Mobile,Express,5,Returned,0.132,8975.84,1184.81,7791.03,8102.72
O502757,2024-03-28,C100531,P1006,SKU2094,3,B2B,Standard,3,Delivered,0.169,6960.33,1176.3,5784.03,4954.92
O502758,2025-03-01,C100708,P1017,SKU2053,3,Marketplace,Standard,1,Delivered,0.059,7274.46,429.19,6845.27,2086.35
O502759,2025-12-31,C100772,P1005,SKU2023,3,Web,Standard,3,Delivered,0.019,10357.68,196.8,10160.88,3194.19
O502760,2025-04-14,C100596,P1008,SKU2051,2,Marketplace,Standard,1,Returned,0.148,4774.04,706.56,4067.48,4109.32
O502761,2024-10-28,C100523,P1008,SKU2108,4,Web,Standard,4,Delivered,0.151,14217.72,2146.88,12070.84,2694.6
O502762,2024-05-31,C100282,P1003,SKU2082,5,B2B,Standard,2,Delivered,0.078,13861.7,1081.21,12780.49,11638.0
O502763,2024-01-02,C100719,P1020,SKU2082,2,Web,Standard,4,Delivered,0.094,5544.68,521.2,5023.48,4655.2
O502764,2024-04-23,C100754,P1016,SKU2061,3,Mobile,Standard,7,Delivered,0.011,2292.57,25.22,2267.35,646.32
O502765,2025-11-27,C100792,P1021,SKU2018,5,Web,Express,4,Delivered,0.074,16912.1,1251.5,15660.6,10040.5
O502766,2024-04-14,C100763,P1013,SKU2113,2,Marketplace,Standard,4,Delivered,0.221,3034.0,670.51,2363.49,2001.96
O502767,2024-01-15,C100513,P1004,SKU2088,3,B2B,Standard,3,Delivered,0.043,3627.6,155.99,3471.61,1546.83
O502768,2025-08-19,C100765,P1006,SKU2061,2,Mobile,Standard,2,Delivered,0.117,1528.38,178.82,1349.56,430.88
O502769,2024-11-01,C100625,P1008,SKU2086,2,Web,Express,3,Cancelled,0.169,3964.72,670.04,3294.68,2317.0
O502770,2024-09-17,C100192,P1023,SKU2043,3,Mobile,Standard,3,Delivered,0.201,2364.12,475.19,1888.93,2036.91
O502771,2025-06-08,C100025,P1005,SKU2089,5,Web,Standard,3,Delivered,0.02,14626.7,292.53,14334.17,11255.1
O502772,2025-01-17,C100784,P1017,SKU2116,1,B2B,Standard,4,Delivered,0.148,2837.68,419.98,2417.7,1941.06
O502773,2025-10-30,C100341,P1003,SKU2041,2,Web,Standard,3,In-Transit,0.157,5871.3,921.79,4949.51,2125.7
O502774,2024-12-07,C100698,P1023,SKU2001,5,Mobile,Standard,7,Delivered,0.049,18232.05,893.37,17338.68,4103.6
O502775,2025-06-05,C100230,P1016,SKU2088,1,Web,Standard,5,Delivered,0.008,1209.2,9.67,1199.53,515.61
O502776,2025-10-04,C100288,P1010,SKU2102,3,B2B,Standard,4,Delivered,0.211,6127.77,1292.96,4834.81,2503.17
O502777,2024-12-04,C100659,P1008,SKU2099,1,Mobile,Express,7,Cancelled,0.11,2696.57,296.62,2399.95,1883.86
O502778,2024-07-26,C100420,P1008,SKU2117,3,B2B,Standard,3,Cancelled,0.015,3832.44,57.49,3774.95,2934.69
O502779,2025-12-13,C100542,P1005,SKU2041,4,Web,Standard,7,In-Transit,0.145,11742.6,1702.68,10039.92,4251.4
O502780,2024-06-14,C100256,P1014,SKU2110,4,Mobile,Standard,3,Delivered,0.094,11064.16,1040.03,10024.13,2130.2
O502781,2024-01-29,C100491,P1021,SKU2024,3,Web,Standard,3,Delivered,0.02,7865.16,157.3,7707.86,462.06
O502782,2025-02-26,C100389,P1006,SKU2070,4,Marketplace,Standard,5,Returned,0.072,15780.96,1136.23,14644.73,5958.84
O502783,2025-12-22,C100745,P1018,SKU2106,3,Web,Standard,5,Delivered,0.082,848.58,69.58,779.0,595.65
O502784,2024-03-04,C100393,P1014,SKU2109,4,Mobile,Express,3,Delivered,0.144,10750.56,1548.08,9202.48,3982.04
O502785,2025-09-12,C100071,P1019,SKU2074,1,Mobile,Standard,4,Delivered,0.101,2032.15,205.25,1826.9,305.17
O502786,2025-08-30,C100589,P1019,SKU2065,1,Web,Standard,5,Delivered,0.027,680.8,18.38,662.42,340.76
O502787,2025-11-10,C100763,P1000,SKU2055,1,Marketplace,Standard,1,Delivered,0.159,3980.44,632.89,3347.55,332.21
O502788,2024-11-04,C100706,P1000,SKU2104,3,Marketplace,Standard,5,In-Transit,0.182,7990.41,1454.25,6536.16,4098.21
O502789,2024-07-05,C100080,P1022,SKU2105,2,Mobile,Standard,3,Delivered,0.127,6672.72,847.44,5825.28,1554.66
O502790,2025-01-09,C100798,P1003,SKU2028,2,Mobile,Standard,7,Delivered,0.016,5677.62,90.84,5586.78,2183.0
O502791,2024-04-14,C100277,P1014,SKU2016,3,Web,Express,2,Delivered,0.026,7442.28,193.5,7248.78,401.22
O502792,2025-09-08,C100667,P1018,SKU2097,5,Mobile,Standard,4,Delivered,0.236,5000.2,1180.05,3820.15,1401.75
O502793,2025-04-29,C100504,P1012,SKU2097,2,Marketplace,Standard,5,Delivered,0.047,2000.08,94.0,1906.08,560.7
O502794,2024-12-19,C100778,P1000,SKU2011,3,Web,Standard,2,In-Transit,0.077,9077.88,699.0,8378.88,843.42
O502795,2025-01-12,C100273,P1000,SKU2058,3,B2B,Standard,5,Delivered,0.172,2365.11,406.8,1958.31,582.54
O502796,2025-06-04,C100486,P1016,SKU2060,4,Mobile,Standard,3,Delivered,0.198,16074.28,3182.71,12891.57,8195.84
O502797,2025-01-17,C100546,P1022,SKU2005,4,Web,Standard,1,Delivered,0.228,16721.32,3812.46,12908.86,8975.96
O502798,2025-09-05,C100123,P1008,SKU2079,5,Web,Standard,4,Delivered,0.099,19197.55,1900.56,17296.99,11548.9
O502799,2025-11-06,C100620,P1013,SKU2116,4,Mobile,Express,1,Delivered,0.248,11350.72,2814.98,8535.74,7764.24
O502800,2025-11-25,C100114,P1023,SKU2025,5,B2B,Express,7,Delivered,0.026,9396.3,244.3,9152.0,5740.65
O502801,2025-03-29,C100662,P1020,SKU2093,4,Marketplace,Standard,3,Returned,0.207,1714.4,354.88,1359.52,579.76
O502802,2025-06-26,C100101,P1013,SKU2009,3,Mobile,Standard,5,Delivered,0.068,6849.24,465.75,6383.49,2417.19
O502803,2024-08-15,C100143,P1016,SKU2025,3,B2B,Express,4,Cancelled,0.234,5637.78,1319.24,4318.54,3444.39
O502804,2024-01-28,C100395,P1024,SKU2067,3,Web,Standard,7,In-Transit,0.217,8624.19,1871.45,6752.74,6726.27
O502805,2024-10-19,C100145,P1019,SKU2110,2,Mobile,Standard,3,In-Transit,0.191,5532.08,1056.63,4475.45,1065.1
O502806,2025-09-29,C100061,P1010,SKU2106,2,Marketplace,Express,3,Delivered,0.151,565.72,85.42,480.3,397.1
O502807,2024-04-07,C100041,P1017,SKU2112,4,Mobile,Standard,2,Delivered,0.054,11561.76,624.34,10937.42,6344.12
O502808,2025-02-02,C100229,P1008,SKU2118,4,Web,Standard,2,Cancelled,0.115,11504.12,1322.97,10181.15,5957.68
O502809,2024-05-20,C100392,P1023,SKU2096,1,Marketplace,Standard,7,In-Transit,0.009,3426.23,30.84,3395.39,1655.88
O502810,2024-11-09,C100035,P1002,SKU2043,5,Web,Express,7,Delivered,0.177,3940.2,697.42,3242.78,3394.85
O502811,2024-04-14,C100110,P1005,SKU2015,4,Mobile,Standard,1,Delivered,0.029,10827.96,314.01,10513.95,6631.04
O502812,2025-06-21,C100489,P1008,SKU2098,3,Marketplace,Standard,2,Delivered,0.065,11180.49,726.73,10453.76,7131.42
O502813,2025-08-15,C100254,P1005,SKU2022,3,Web,Standard,2,Delivered,0.061,2783.34,169.78,2613.56,2178.03
O502814,2025-07-08,C100606,P1014,SKU2062,3,Marketplace,Standard,3,Cancelled,0.197,9225.54,1817.43,7408.11,3915.0
O502815,2025-05-30,C100672,P1017,SKU2090,3,Marketplace,Standard,3,In-Transit,0.1,3542.01,354.2,3187.81,2011.8
O502816,2024-06-20,C100024,P1022,SKU2004,3,Web,Standard,7,Delivered,0.134,10959.75,1468.61,9491.14,6355.41
O502817,2025-01-22,C100758,P1012,SKU2109,5,Web,Standard,3,In-Transit,0.052,13438.2,698.79,12739.41,4977.55
O502818,2024-03-17,C100546,P1015,SKU2036,1,Marketplace,Standard,4,Delivered,0.084,2856.08,239.91,2616.17,680.56
O502819,2024-09-30,C100657,P1014,SKU2025,2,Mobile,Standard,5,Delivered,0.128,3758.52,481.09,3277.43,2296.26
O502820,2025-01-04,C100382,P1000,SKU2044,2,Web,Express,1,Delivered,0.049,9404.48,460.82,8943.66,4851.88
O502821,2025-05-03,C100000,P1017,SKU2055,1,Web,Express,5,Delivered,0.172,3980.44,684.64,3295.8,332.21
O502822,2024-03-11,C100708,P1000,SKU2054,1,Web,Standard,4,Delivered,0.112,4146.74,464.43,3682.31,2327.52
O502823,2025-08-17,C100454,P1013,SKU2018,5,Mobile,Express,7,Delivered,0.246,16912.1,4160.38,12751.72,10040.5
O502824,2024-12-01,C100029,P1024,SKU2022,4,Marketplace,Standard,7,Returned,0.062,3711.12,230.09,3481.03,2904.04
O502825,2025-10-06,C100133,P1019,SKU2057,2,Mobile,Standard,4,Delivered,0.099,5913.08,585.39,5327.69,3633.1
O502826,2025-01-20,C100164,P1012,SKU2027,2,Web,Standard,4,In-Transit,0.231,3598.9,831.35,2767.55,2024.4
O502827,2025-02-03,C100300,P1007,SKU2077,3,B2B,Standard,7,Delivered,0.221,11008.89,2432.96,8575.93,6563.1
O502828,2025-05-21,C100353,P1020,SKU2107,4,Mobile,Standard,5,Delivered,0.121,7809.52,944.95,6864.57,3815.0
O502829,2025-08-22,C100342,P1021,SKU2002,2,Web,Standard,4,Delivered,0.031,6390.8,198.11,6192.69,3892.3
O502830,2024-04-25,C100694,P1009,SKU2004,1,B2B,Standard,2,In-Transit,0.102,3653.25,372.63,3280.62,2118.47
O502831,2025-01-08,C100754,P1002,SKU2077,3,Mobile,Express,3,Delivered,0.147,11008.89,1618.31,9390.58,6563.1
O502832,2024-01-22,C100542,P1014,SKU2003,3,Mobile,Standard,5,Delivered,0.064,7042.92,450.75,6592.17,5770.95
O502833,2024-12-12,C100506,P1015,SKU2076,3,Marketplace,Express,2,Delivered,0.048,6113.13,293.43,5819.7,3496.83
O502834,2025-08-17,C100691,P1023,SKU2058,1,Web,Standard,5,In-Transit,0.133,788.37,104.85,683.52,194.18
O502835,2025-09-24,C100214,P1022,SKU2054,5,Mobile,Standard,4,Delivered,0.044,20733.7,912.28,19821.42,11637.6
O502836,2024-07-26,C100446,P1005,SKU2072,4,Marketplace,Standard,5,Delivered,0.219,6643.0,1454.82,5188.18,4538.04
O502837,2024-10-09,C100514,P1006,SKU2107,4,Web,Standard,3,Delivered,0.019,7809.52,148.38,7661.14,3815.0
O502838,2025-02-07,C100228,P1024,SKU2015,5,Marketplace,Standard,3,Delivered,0.247,13534.95,3343.13,10191.82,8288.8
O502839,2024-10-16,C100761,P1008,SKU2016,3,Web,Standard,7,Delivered,0.134,7442.28,997.27,6445.01,401.22
O502840,2024-05-10,C100188,P1011,SKU2083,3,Marketplace,Standard,4,Delivered,0.246,9574.41,2355.3,7219.11,7114.08
O502841,2024-08-10,C100047,P1007,SKU2006,4,Mobile,Standard,4,Returned,0.188,15791.64,2968.83,12822.81,4456.64
O502842,2024-10-22,C100258,P1009,SKU2051,4,Mobile,Express,7,Delivered,0.038,9548.08,362.83,9185.25,8218.64
O502843,2025-01-14,C100652,P1014,SKU2059,5,Mobile,Standard,3,Delivered,0.057,13084.0,745.79,12338.21,7573.75
O502844,2025-11-04,C100299,P1007,SKU2047,4,Web,Standard,2,Delivered,0.027,15050.36,406.36,14644.0,8413.72
O502845,2025-02-02,C100173,P1010,SKU2063,1,Web,Standard,2,Delivered,0.182,2025.45,368.63,1656.82,683.47
O502846,2024-10-09,C100697,P1008,SKU2013,2,Marketplace,Standard,4,Delivered,0.042,6868.64,288.48,6580.16,3873.44
O502847,2025-04-27,C100122,P1002,SKU2032,3,Marketplace,Standard,5,In-Transit,0.179,9227.1,1651.65,7575.45,3280.89
O502848,2025-07-19,C100127,P1019,SKU2000,3,Web,Standard,3,Delivered,0.215,6378.48,1371.37,5007.11,4058.91
O502849,2024-11-10,C100719,P1022,SKU2115,1,Marketplace,Standard,4,Delivered,0.103,2666.14,274.61,2391.53,1358.07
O502850,2024-12-23,C100257,P1012,SKU2099,2,Web,Standard,4,Delivered,0.165,5393.14,889.87,4503.27,3767.72
O502851,2024-06-08,C100001,P1005,SKU2030,2,Mobile,Standard,1,Delivered,0.224,1884.2,422.06,1462.14,1424.68
O502852,2025-09-24,C100346,P1016,SKU2004,1,Mobile,Standard,3,Delivered,0.188,3653.25,686.81,2966.44,2118.47
O502853,2025-09-25,C100592,P1013,SKU2032,4,Marketplace,Express,5,In-Transit,0.033,12302.8,405.99,11896.81,4374.52
O502854,2024-05-07,C100605,P1013,SKU2114,2,Mobile,Express,1,Delivered,0.073,4248.12,310.11,3938.01,1792.38
O502855,2024-09-09,C100069,P1014,SKU2097,4,Web,Standard,4,Delivered,0.134,4000.16,536.02,3464.14,1121.4
O502856,2024-07-17,C100225,P1017,SKU2079,5,Web,Express,3,Delivered,0.066,19197.55,1267.04,17930.51,11548.9
O502857,2025-11-05,C100494,P1001,SKU2110,5,Mobile,Standard,4,Returned,0.126,13830.2,1742.61,12087.59,2662.75
O502858,2024-02-17,C100528,P1002,SKU2021,5,Mobile,Standard,5,Delivered,0.238,11301.35,2689.72,8611.63,1449.05
O502859,2024-05-31,C100496,P1002,SKU2064,3,Web,Standard,5,Delivered,0.113,11050.32,1248.69,9801.63,5022.48
O502860,2024-08-18,C100270,P1003,SKU2095,2,Web,Standard,5,Delivered,0.065,2644.64,171.9,2472.74,1761.18
O502861,2025-02-13,C100690,P1024,SKU2002,1,Web,Express,3,Delivered,0.037,3195.4,118.23,3077.17,1946.15
O502862,2024-07-01,C100062,P1018,SKU2052,4,Web,Express,2,Delivered,0.225,10206.44,2296.45,7909.99,5924.8
O502863,2025-01-27,C100658,P1016,SKU2042,1,Mobile,Standard,4,Delivered,0.057,3257.77,185.69,3072.08,2068.59
O502864,2025-06-30,C100751,P1017,SKU2021,2,B2B,Standard,5,Delivered,0.048,4520.54,216.99,4303.55,579.62
O502865,2025-08-28,C100548,P1000,SKU2026,2,Web,Standard,2,Returned,0.138,2537.42,350.16,2187.26,1399.54
O502866,2024-03-13,C100343,P1005,SKU2116,2,Web,Standard,5,In-Transit,0.115,5675.36,652.67,5022.69,3882.12
O502867,2024-04-11,C100304,P1019,SKU2061,2,Mobile,Standard,5,Delivered,0.096,1528.38,146.72,1381.66,430.88
O502868,2024-03-10,C100348,P1011,SKU2009,2,Mobile,Standard,3,Delivered,0.145,4566.16,662.09,3904.07,1611.46
O502869,2025-10-27,C100133,P1012,SKU2081,3,Mobile,Standard,5,Delivered,0.142,10450.47,1483.97,8966.5,988.05
O502870,2025-04-21,C100177,P1018,SKU2070,5,Web,Standard,7,Delivered,0.017,19726.2,335.35,19390.85,7448.55
O502871,2025-01-23,C100508,P1001,SKU2047,4,Web,Standard,2,Delivered,0.104,15050.36,1565.24,13485.12,8413.72
O502872,2025-08-01,C100440,P1019,SKU2047,4,B2B,Express,2,Delivered,0.18,15050.36,2709.06,12341.3,8413.72
O502873,2025-03-04,C100397,P1017,SKU2064,1,Mobile,Standard,2,Delivered,0.095,3683.44,349.93,3333.51,1674.16
O502874,2024-06-21,C100379,P1010,SKU2111,1,Marketplace,Standard,7,Delivered,0.249,1241.69,309.18,932.51,691.65
O502875,2025-01-07,C100062,P1012,SKU2091,1,Mobile,Standard,2,Delivered,0.059,3461.19,204.21,3256.98,1777.92
O502876,2025-05-29,C100694,P1001,SKU2048,5,Marketplace,Standard,3,Cancelled,0.124,9926.5,1230.89,8695.61,1990.75
O502877,2024-01-27,C100764,P1005,SKU2029,1,Marketplace,Standard,2,Delivered,0.168,4023.75,675.99,3347.76,2204.56
O502878,2025-03-19,C100196,P1006,SKU2013,5,Web,Express,4,Delivered,0.137,17171.6,2352.51,14819.09,9683.6
O502879,2024-12-29,C100251,P1021,SKU2023,4,Web,Standard,3,Delivered,0.01,13810.24,138.1,13672.14,4258.92
O502880,2024-02-20,C100504,P1002,SKU2016,5,Web,Standard,2,In-Transit,0.128,12403.8,1587.69,10816.11,668.7
O502881,2024-07-11,C100001,P1007,SKU2096,2,Marketplace,Standard,4,Delivered,0.242,6852.46,1658.3,5194.16,3311.76
O502882,2024-11-23,C100081,P1003,SKU2069,1,Web,Standard,3,Delivered,0.102,1290.99,131.68,1159.31,842.0
O502883,2024-09-07,C100721,P1007,SKU2004,1,Mobile,Standard,3,Delivered,0.029,3653.25,105.94,3547.31,2118.47
O502884,2024-07-31,C100138,P1000,SKU2111,5,Mobile,Standard,7,Delivered,0.005,6208.45,31.04,6177.41,3458.25
O502885,2025-04-19,C100461,P1006,SKU2018,3,Mobile,Standard,3,Delivered,0.103,10147.26,1045.17,9102.09,6024.3
O502886,2024-10-22,C100705,P1018,SKU2077,3,Mobile,Express,7,Returned,0.046,11008.89,506.41,10502.48,6563.1
O502887,2024-12-29,C100586,P1019,SKU2001,2,Mobile,Express,5,Delivered,0.209,7292.82,1524.2,5768.62,1641.44
O502888,2025-08-06,C100217,P1009,SKU2070,2,Web,Standard,2,Delivered,0.238,7890.48,1877.93,6012.55,2979.42
O502889,2024-03-09,C100122,P1017,SKU2066,2,Web,Standard,3,Delivered,0.235,5837.94,1371.92,4466.02,4691.56
O502890,2024-09-20,C100574,P1015,SKU2109,4,Web,Standard,3,Delivered,0.094,10750.56,1010.55,9740.01,3982.04
O502891,2024-02-23,C100323,P1022,SKU2072,5,Marketplace,Standard,4,Delivered,0.114,8303.75,946.63,7357.12,5672.55
O502892,2025-11-08,C100774,P1020,SKU2058,3,B2B,Standard,3,In-Transit,0.079,2365.11,186.84,2178.27,582.54
O502893,2024-05-15,C100516,P1005,SKU2063,2,Marketplace,Standard,3,Delivered,0.032,4050.9,129.63,3921.27,1366.94
O502894,2025-08-22,C100008,P1014,SKU2075,3,Web,Standard,4,Delivered,0.14,12684.12,1775.78,10908.34,7498.29
O502895,2024-05-19,C100200,P1019,SKU2049,1,Web,Standard,5,Delivered,0.047,2559.41,120.29,2439.12,1339.83
O502896,2024-08-24,C100595,P1007,SKU2085,1,Mobile,Standard,4,Delivered,0.015,1735.12,26.03,1709.09,920.15
O502897,2025-03-20,C100561,P1014,SKU2063,2,Web,Standard,3,Delivered,0.212,4050.9,858.79,3192.11,1366.94
O502898,2025-08-30,C100593,P1010,SKU2116,1,B2B,Express,5,Delivered,0.2,2837.68,567.54,2270.14,1941.06
O502899,2024-05-09,C100186,P1007,SKU2023,1,Marketplace,Standard,4,Delivered,0.232,3452.56,800.99,2651.57,1064.73
O502900,2024-06-04,C100199,P1004,SKU2087,2,B2B,Express,5,Delivered,0.082,5866.58,481.06,5385.52,2139.2
O502901,2025-10-06,C100167,P1000,SKU2099,5,Marketplace,Standard,4,Delivered,0.218,13482.85,2939.26,10543.59,9419.3
O502902,2024-08-23,C100556,P1018,SKU2086,1,Mobile,Standard,4,Delivered,0.1,1982.36,198.24,1784.12,1158.5
O502903,2024-06-02,C100009,P1020,SKU2117,4,Web,Standard,4,In-Transit,0.018,5109.92,91.98,5017.94,3912.92
O502904,2025-06-27,C100651,P1016,SKU2052,1,Marketplace,Standard,3,Delivered,0.114,2551.61,290.88,2260.73,1481.2
O502905,2024-03-07,C100225,P1006,SKU2064,3,Mobile,Express,4,Delivered,0.138,11050.32,1524.94,9525.38,5022.48
O502906,2025-09-25,C100390,P1000,SKU2018,4,Marketplace,Standard,7,Delivered,0.108,13529.68,1461.21,12068.47,8032.4
O502907,2025-10-02,C100197,P1015,SKU2044,3,Web,Standard,7,Delivered,0.196,14106.72,2764.92,11341.8,7277.82
O502908,2025-09-18,C100340,P1004,SKU2019,4,Mobile,Standard,2,Delivered,0.088,13946.76,1227.31,12719.45,6103.64
O502909,2024-08-03,C100611,P1013,SKU2095,2,Mobile,Standard,3,Delivered,0.23,2644.64,608.27,2036.37,1761.18
O502910,2024-03-24,C100158,P1024,SKU2093,4,Web,Standard,2,Delivered,0.019,1714.4,32.57,1681.83,579.76
O502911,2024-11-06,C100455,P1000,SKU2023,3,Mobile,Standard,5,Delivered,0.18,10357.68,1864.38,8493.3,3194.19
O502912,2024-09-01,C100045,P1014,SKU2096,3,Web,Standard,4,Delivered,0.232,10278.69,2384.66,7894.03,4967.64
O502913,2025-12-02,C100142,P1024,SKU2038,2,Mobile,Standard,5,Delivered,0.138,2571.8,354.91,2216.89,843.82
O502914,2025-04-06,C100547,P1008,SKU2087,5,Mobile,Express,2,Delivered,0.22,14666.45,3226.62,11439.83,5348.0
O502915,2025-11-21,C100454,P1020,SKU2112,5,Web,Standard,4,Cancelled,0.173,14452.2,2500.23,11951.97,7930.15
O502916,2025-07-02,C100489,P1020,SKU2099,3,Marketplace,Express,3,Returned,0.004,8089.71,32.36,8057.35,5651.58
O502917,2025-06-06,C100180,P1012,SKU2022,4,Web,Standard,4,Delivered,0.168,3711.12,623.47,3087.65,2904.04
O502918,2024-03-22,C100164,P1007,SKU2021,5,Marketplace,Standard,5,Delivered,0.164,11301.35,1853.42,9447.93,1449.05
O502919,2024-02-20,C100340,P1017,SKU2013,2,Web,Standard,5,Cancelled,0.0,6868.64,0.0,6868.64,3873.44
O502920,2024-02-03,C100103,P1015,SKU2101,2,Mobile,Standard,1,Delivered,0.102,3992.96,407.28,3585.68,768.7
O502921,2025-03-09,C100710,P1011,SKU2065,4,Mobile,Standard,5,Cancelled,0.01,2723.2,27.23,2695.97,1363.04
O502922,2024-05-27,C100214,P1004,SKU2018,2,Marketplace,Standard,7,Cancelled,0.073,6764.84,493.83,6271.01,4016.2
O502923,2025-12-24,C100575,P1018,SKU2070,1,Mobile,Standard,5,Delivered,0.247,3945.24,974.47,2970.77,1489.71
O502924,2024-04-06,C100125,P1005,SKU2063,3,Mobile,Standard,2,Delivered,0.235,6076.35,1427.94,4648.41,2050.41
O502925,2025-11-23,C100520,P1003,SKU2071,2,Mobile,Standard,3,Delivered,0.171,4140.16,707.97,3432.19,3618.5
O502926,2025-05-03,C100163,P1001,SKU2076,3,Mobile,Standard,2,Delivered,0.092,6113.13,562.41,5550.72,3496.83
O502927,2024-03-18,C100225,P1011,SKU2019,1,Mobile,Standard,7,Delivered,0.099,3486.69,345.18,3141.51,1525.91
O502928,2024-02-12,C100329,P1003,SKU2046,3,Mobile,Standard,3,Delivered,0.01,9281.91,92.82,9189.09,7261.8
O502929,2024-10-16,C100099,P1008,SKU2086,2,Marketplace,Standard,7,Delivered,0.085,3964.72,337.0,3627.72,2317.0
O502930,2024-09-04,C100099,P1006,SKU2109,3,Mobile,Express,5,Cancelled,0.196,8062.92,1580.33,6482.59,2986.53
O502931,2024-08-18,C100602,P1011,SKU2029,2,B2B,Express,3,Delivered,0.13,8047.5,1046.18,7001.32,4409.12
O502932,2025-01-21,C100276,P1019,SKU2068,2,Web,Standard,2,Delivered,0.119,1603.38,190.8,1412.58,1011.28
O502933,2024-04-04,C100454,P1011,SKU2113,5,Web,Standard,3,Delivered,0.023,7585.0,174.46,7410.54,5004.9
O502934,2024-04-04,C100517,P1013,SKU2072,5,Mobile,Express,3,Delivered,0.23,8303.75,1909.86,6393.89,5672.55
O502935,2025-05-22,C100498,P1003,SKU2027,2,Mobile,Standard,3,Delivered,0.071,3598.9,255.52,3343.38,2024.4
O502936,2025-12-24,C100501,P1002,SKU2070,4,Web,Standard,1,Delivered,0.096,15780.96,1514.97,14265.99,5958.84
O502937,2024-07-19,C100780,P1024,SKU2002,2,Web,Express,4,Delivered,0.083,6390.8,530.44,5860.36,3892.3
O502938,2025-11-12,C100504,P1015,SKU2058,1,B2B,Express,5,Delivered,0.082,788.37,64.65,723.72,194.18
O502939,2024-09-09,C100278,P1000,SKU2068,1,Web,Standard,2,In-Transit,0.15,801.69,120.25,681.44,505.64
O502940,2024-09-02,C100227,P1014,SKU2006,5,Mobile,Express,3,Delivered,0.157,19739.55,3099.11,16640.44,5570.8
O502941,2024-03-07,C100640,P1000,SKU2024,1,Web,Standard,7,In-Transit,0.15,2621.72,393.26,2228.46,154.02
