shipment_id,order_id,partner_id,pickup_date,delivery_date,promised_delivery_date,sla_breached,shipment_status
S703628,O503973,P1001,2025-04-09,2025-04-13,2025-04-14,False,Delivered
S703629,O503974,P1009,2025-09-29,2025-10-06,2025-09-28,True,In-Transit
S703630,O503975,P1019,2025-08-02,2025-08-09,2025-08-05,True,Delivered
S703631,O503976,P1021,2025-06-06,2025-06-10,2025-06-08,True,In-Transit
S703632,O503977,P1016,2024-06-27,2024-07-04,2024-06-30,True,Delivered
S703633,O503978,P1020,2024-10-19,2024-10-27,2024-10-23,True,Delivered
S703634,O503979,P1006,2025-09-23,2025-09-28,2025-09-25,True,Delivered
S703635,O503980,P1021,2025-03-27,2025-03-31,2025-03-29,True,Delivered-Returned
S703636,O503981,P1015,2024-07-24,2024-07-27,2024-07-26,True,Delivered
S703637,O503982,P1003,2024-08-28,2024-08-30,2024-08-31,False,Delivered
S703638,O503983,P1003,2025-07-21,2025-07-24,2025-07-25,False,Delivered
S703639,O503984,P1006,2024-05-11,2024-05-14,2024-05-13,True,Delivered
S703640,O503985,P1001,2024-03-23,2024-03-30,2024-03-25,True,Delivered
S703641,O503986,P1007,2025-07-13,2025-07-16,2025-07-16,False,Delivered
S703642,O503987,P1024,2024-07-29,2024-08-03,2024-08-01,True,Delivered
S703643,O503988,P1006,2025-07-14,2025-07-17,2025-07-18,False,Delivered
S703644,O503989,P1015,2025-01-27,2025-02-02,2025-01-29,True,In-Transit
S703645,O503991,P1006,2025-01-18,2025-01-20,2025-01-20,False,Delivered
S703646,O503992,P1017,2025-09-28,2025-10-04,2025-09-28,True,Cancelled
S703647,O503994,P1007,2024-06-04,2024-06-10,2024-06-05,True,In-Transit
S703648,O503995,P1023,2025-12-30,2026-01-01,2026-01-02,False,In-Transit
S703649,O503996,P1016,2025-06-29,2025-07-07,2025-07-03,True,Delivered
S703650,O503998,P1020,2024-01-06,2024-01-08,2024-01-06,True,Delivered
S703651,O503999,P1022,2024-07-19,2024-07-23,2024-07-21,True,Delivered
S703652,O504000,P1019,2024-01-14,2024-01-15,2024-01-19,False,Delivered
S703653,O504001,P1021,2024-09-18,2024-09-23,2024-09-21,True,In-Transit
S703654,O504002,P1008,2025-12-30,2025-12-31,2026-01-02,False,Delivered-Returned
S703655,O504003,P1008,2024-12-18,2024-12-25,2024-12-17,True,Cancelled
S703656,O504004,P1005,2024-01-18,2024-01-24,2024-01-22,True,Delivered
S703657,O504005,P1017,2024-12-28,2024-12-31,2024-12-31,False,Delivered
S703658,O504006,P1020,2024-06-10,2024-06-17,2024-06-13,True,Delivered
S703659,O504007,P1016,2025-09-19,2025-09-21,2025-09-20,True,Delivered-Returned
S703660,O504008,P1014,2024-03-09,2024-03-14,2024-03-10,True,Delivered
S703661,O504009,P1019,2025-07-19,2025-07-22,2025-07-22,False,Delivered
S703662,O504010,P1004,2024-11-24,2024-11-30,2024-11-23,True,Delivered
S703663,O504011,P1009,2024-01-14,2024-01-21,2024-01-17,True,In-Transit
S703664,O504012,P1017,2025-05-07,2025-05-13,2025-05-10,True,In-Transit
S703665,O504013,P1001,2024-11-28,2024-11-30,2024-12-03,False,In-Transit
S703666,O504014,P1022,2025-07-20,2025-07-28,2025-07-21,True,Delivered
S703667,O504015,P1004,2025-03-29,2025-04-02,2025-03-29,True,In-Transit
S703668,O504017,P1015,2024-12-03,2024-12-06,2024-12-04,True,Delivered-Returned
S703669,O504018,P1021,2024-01-06,2024-01-11,2024-01-10,True,Delivered
S703670,O504020,P1012,2024-12-03,2024-12-06,2024-12-03,True,Delivered
S703671,O504021,P1018,2024-10-17,2024-10-21,2024-10-19,True,Delivered
S703672,O504022,P1008,2025-08-03,2025-08-09,2025-08-10,False,Delivered
S703673,O504023,P1014,2024-10-28,2024-11-03,2024-10-31,True,Delivered
S703674,O504024,P1022,2025-09-21,2025-09-25,2025-09-25,False,Delivered-Returned
S703675,O504025,P1002,2024-05-17,2024-05-27,2024-05-20,True,Delivered
S703676,O504026,P1008,2024-10-10,2024-10-12,2024-10-11,True,Delivered
S703677,O504027,P1000,2025-07-07,2025-07-09,2025-07-08,True,Delivered
S703678,O504028,P1013,2024-03-31,2024-04-07,2024-04-02,True,Delivered
S703679,O504030,P1000,2025-07-04,2025-07-09,2025-07-04,True,Delivered
S703680,O504031,P1013,2025-03-06,2025-03-11,2025-03-11,False,Delivered
S703681,O504032,P1010,2025-07-24,2025-07-29,2025-07-25,True,Delivered
S703682,O504033,P1019,2025-01-11,2025-01-13,2025-01-13,False,Delivered
S703683,O504034,P1005,2025-09-20,2025-09-26,2025-09-23,True,Delivered
S703684,O504035,P1004,2025-10-04,2025-10-06,2025-10-08,False,Delivered
S703685,O504036,P1002,2025-12-15,2025-12-17,2025-12-20,False,Delivered
S703686,O504038,P1012,2025-03-09,2025-03-11,2025-03-15,False,Delivered
S703687,O504039,P1022,2024-03-25,2024-03-30,2024-03-27,True,Delivered
S703688,O504040,P1011,2024-06-18,2024-06-25,2024-06-20,True,Delivered
S703689,O504041,P1004,2024-08-09,2024-08-17,2024-08-12,True,Delivered
S703690,O504042,P1017,2025-04-17,2025-04-24,2025-04-24,False,Delivered
S703691,O504043,P1001,2024-11-13,2024-11-19,2024-11-14,True,Delivered
S703692,O504044,P1008,2025-09-26,2025-09-29,2025-09-29,False,In-Transit
S703693,O504045,P1016,2024-08-07,2024-08-11,2024-08-10,True,Delivered
S703694,O504046,P1006,2025-03-28,2025-03-30,2025-03-30,False,Delivered
S703695,O504047,P1014,2025-07-13,2025-07-20,2025-07-16,True,Delivered
S703696,O504048,P1011,2025-12-17,2025-12-20,2025-12-22,False,In-Transit
S703697,O504049,P1023,2024-06-28,2024-07-01,2024-07-02,False,In-Transit
S703698,O504050,P1007,2025-06-20,2025-06-26,2025-06-25,True,Delivered
S703699,O504051,P1022,2024-03-04,2024-03-05,2024-03-06,False,Delivered-Returned
S703700,O504052,P1015,2025-02-01,2025-02-08,2025-02-06,True,Delivered
S703701,O504053,P1018,2024-10-31,2024-11-03,2024-11-02,True,Delivered
S703702,O504054,P1004,2025-12-02,2025-12-10,2025-12-05,True,Delivered
S703703,O504055,P1000,2025-07-20,2025-07-27,2025-07-20,True,Delivered
S703704,O504056,P1018,2025-11-08,2025-11-13,2025-11-10,True,Delivered
S703705,O504057,P1012,2025-09-14,2025-09-18,2025-09-16,True,Delivered-Returned
S703706,O504058,P1007,2024-10-29,2024-11-06,2024-11-01,True,Delivered
S703707,O504059,P1022,2025-06-22,2025-06-28,2025-06-21,True,Delivered
S703708,O504060,P1008,2024-01-25,2024-01-29,2024-01-24,True,Cancelled
S703709,O504061,P1010,2025-02-13,2025-02-17,2025-02-13,True,Cancelled
S703710,O504062,P1018,2024-02-04,2024-02-11,2024-02-09,True,Delivered
S703711,O504063,P1024,2025-06-14,2025-06-21,2025-06-18,True,Delivered
S703712,O504066,P1002,2025-09-05,2025-09-08,2025-09-09,False,Delivered
S703713,O504067,P1002,2024-06-21,2024-06-29,2024-06-21,True,Cancelled
S703714,O504068,P1017,2025-12-29,2026-01-06,2025-12-30,True,Delivered
S703715,O504070,P1003,2025-05-08,2025-05-14,2025-05-11,True,Delivered
S703716,O504071,P1017,2025-07-19,2025-07-23,2025-07-20,True,In-Transit
S703717,O504072,P1023,2025-04-12,2025-04-15,2025-04-13,True,Cancelled
S703718,O504073,P1001,2024-08-21,2024-08-26,2024-08-26,False,Delivered
S703719,O504074,P1020,2025-03-22,2025-03-27,2025-03-25,True,Cancelled
S703720,O504075,P1008,2025-04-23,2025-04-26,2025-04-25,True,Delivered-Returned
S703721,O504076,P1009,2025-09-20,2025-09-27,2025-09-20,True,Cancelled
S703722,O504077,P1017,2024-12-18,2024-12-25,2024-12-18,True,In-Transit
S703723,O504078,P1006,2025-01-01,2025-01-06,2025-01-04,True,In-Transit
S703724,O504079,P1003,2025-01-03,2025-01-04,2025-01-03,True,Delivered
S703725,O504080,P1024,2024-03-26,2024-03-30,2024-03-26,True,Delivered
S703726,O504081,P1008,2024-03-07,2024-03-10,2024-03-09,True,In-Transit
S703727,O504082,P1004,2024-01-17,2024-01-20,2024-01-19,True,Delivered-Returned
S703728,O504083,P1017,2025-05-02,2025-05-05,2025-05-07,False,Delivered
S703729,O504084,P1005,2024-11-02,2024-11-05,2024-11-03,True,Delivered
S703730,O504085,P1019,2025-09-26,2025-09-28,2025-09-26,True,Delivered
S703731,O504086,P1001,2025-05-28,2025-05-30,2025-05-30,False,Delivered
S703732,O504087,P1012,2024-04-13,2024-04-16,2024-04-16,False,Delivered
S703733,O504088,P1010,2024-03-16,2024-03-21,2024-03-16,True,Delivered
S703734,O504089,P1023,2024-09-24,2024-10-01,2024-09-26,True,Delivered
S703735,O504090,P1013,2025-11-06,2025-11-08,2025-11-11,False,Delivered
S703736,O504092,P1006,2024-05-17,2024-05-23,2024-05-21,True,Delivered
S703737,O504093,P1011,2024-01-24,2024-01-29,2024-01-25,True,Delivered
S703738,O504094,P1020,2024-10-30,2024-11-03,2024-11-03,False,Delivered
S703739,O504096,P1023,2025-05-14,2025-05-18,2025-05-16,True,Delivered-Returned
S703740,O504097,P1019,2024-12-27,2024-12-31,2024-12-29,True,Delivered
S703741,O504098,P1016,2024-04-16,2024-04-21,2024-04-22,False,Delivered
S703742,O504099,P1006,2024-09-18,2024-09-21,2024-09-21,False,Delivered
S703743,O504100,P1020,2025-01-20,2025-01-22,2025-01-20,True,Delivered
S703744,O504101,P1021,2024-07-19,2024-07-22,2024-07-26,False,Delivered
S703745,O504102,P1007,2025-05-31,2025-06-09,2025-06-02,True,Delivered
S703746,O504103,P1014,2025-12-17,2025-12-25,2025-12-20,True,Delivered
S703747,O504104,P1001,2024-05-30,2024-06-06,2024-06-02,True,Delivered
S703748,O504105,P1009,2024-07-03,2024-07-04,2024-07-07,False,Delivered
S703749,O504106,P1003,2024-04-02,2024-04-05,2024-04-06,False,Delivered
S703750,O504107,P1013,2025-06-15,2025-06-20,2025-06-19,True,Delivered
S703751,O504109,P1013,2024-07-27,2024-08-02,2024-07-31,True,Delivered
S703752,O504110,P1016,2024-06-09,2024-06-17,2024-06-11,True,Delivered
S703753,O504111,P1023,2024-02-23,2024-02-26,2024-02-23,True,Delivered
S703754,O504112,P1004,2024-12-15,2024-12-16,2024-12-17,False,Delivered-Returned
S703755,O504113,P1005,2025-05-14,2025-05-21,2025-05-16,True,Delivered
S703756,O504114,P1005,2024-06-22,2024-06-24,2024-06-24,False,Delivered
S703757,O504115,P1023,2024-01-03,2024-01-07,2024-01-04,True,Delivered
S703758,O504116,P1002,2024-12-11,2024-12-14,2024-12-13,True,Delivered
S703759,O504117,P1000,2025-05-10,2025-05-17,2025-05-10,True,Delivered
S703760,O504118,P1004,2024-09-11,2024-09-15,2024-09-14,True,Delivered
S703761,O504119,P1019,2024-07-04,2024-07-07,2024-07-06,True,Delivered
S703762,O504120,P1014,2024-04-23,2024-04-25,2024-04-25,False,Delivered
S703763,O504121,P1022,2025-06-29,2025-07-06,2025-07-02,True,Delivered
S703764,O504122,P1005,2025-09-23,2025-10-02,2025-09-23,True,Delivered
S703765,O504123,P1009,2025-07-17,2025-07-19,2025-07-21,False,Delivered
S703766,O504125,P1001,2025-06-13,2025-06-15,2025-06-14,True,Delivered
S703767,O504126,P1022,2024-10-17,2024-10-19,2024-10-20,False,Delivered
S703768,O504127,P1020,2024-01-19,2024-01-24,2024-01-20,True,Delivered
S703769,O504128,P1003,2024-09-27,2024-09-30,2024-09-28,True,Delivered
S703770,O504129,P1021,2025-05-29,2025-06-01,2025-06-03,False,In-Transit
S703771,O504130,P1011,2025-04-18,2025-04-21,2025-04-23,False,Delivered
S703772,O504131,P1008,2025-12-24,2025-12-30,2025-12-26,True,Delivered
S703773,O504132,P1023,2025-12-30,2026-01-02,2026-01-02,False,Delivered-Returned
S703774,O504133,P1012,2024-06-28,2024-07-02,2024-06-29,True,Delivered
S703775,O504134,P1005,2024-01-08,2024-01-16,2024-01-09,True,Delivered-Returned
S703776,O504135,P1020,2024-07-19,2024-07-22,2024-07-22,False,Delivered
S703777,O504136,P1017,2025-10-02,2025-10-05,2025-10-05,False,In-Transit
S703778,O504137,P1004,2025-08-19,2025-08-24,2025-08-19,True,Delivered
S703779,O504139,P1015,2024-04-29,2024-05-02,2024-04-30,True,Delivered
S703780,O504140,P1006,2025-02-16,2025-02-21,2025-02-20,True,Cancelled
S703781,O504141,P1010,2025-04-29,2025-05-03,2025-05-01,True,Delivered
S703782,O504142,P1020,2025-12-20,2025-12-22,2025-12-20,True,Delivered
S703783,O504143,P1004,2025-07-05,2025-07-10,2025-07-08,True,Delivered
S703784,O504144,P1018,2024-06-03,2024-06-08,2024-06-05,True,Delivered
S703785,O504145,P1020,2024-01-29,2024-02-05,2024-01-29,True,Delivered
S703786,O504146,P1023,2025-04-08,2025-04-11,2025-04-12,False,In-Transit
S703787,O504148,P1006,2025-11-04,2025-11-10,2025-11-08,True,Delivered
S703788,O504149,P1023,2025-02-26,2025-03-01,2025-02-27,True,In-Transit
S703789,O504150,P1011,2025-01-02,2025-01-04,2025-01-03,True,Delivered
S703790,O504151,P1014,2024-08-09,2024-08-16,2024-08-13,True,Delivered
S703791,O504152,P1012,2024-03-04,2024-03-08,2024-03-08,False,In-Transit
S703792,O504153,P1012,2025-10-04,2025-10-11,2025-10-07,True,Delivered
S703793,O504154,P1015,2025-08-28,2025-08-31,2025-08-28,True,Delivered
S703794,O504155,P1010,2024-04-29,2024-05-08,2024-05-05,True,Delivered
S703795,O504156,P1009,2025-05-30,2025-06-06,2025-06-01,True,In-Transit
S703796,O504157,P1010,2024-09-24,2024-09-28,2024-09-30,False,Delivered
S703797,O504158,P1016,2024-11-17,2024-11-22,2024-11-17,True,Delivered
S703798,O504159,P1020,2025-09-14,2025-09-19,2025-09-19,False,Delivered
S703799,O504160,P1013,2025-09-07,2025-09-14,2025-09-14,False,Delivered
S703800,O504162,P1010,2024-08-14,2024-08-19,2024-08-14,True,Delivered
S703801,O504163,P1019,2025-08-23,2025-08-26,2025-08-27,False,Delivered
S703802,O504164,P1009,2025-11-01,2025-11-05,2025-11-03,True,Delivered
S703803,O504165,P1010,2024-02-27,2024-03-02,2024-03-01,True,Delivered
S703804,O504166,P1001,2025-09-01,2025-09-03,2025-09-08,False,Delivered
S703805,O504167,P1006,2024-12-25,2024-12-29,2024-12-28,True,Delivered
S703806,O504168,P1018,2025-03-08,2025-03-12,2025-03-12,False,Delivered
S703807,O504169,P1002,2024-02-26,2024-03-01,2024-03-01,False,Delivered
S703808,O504170,P1005,2025-05-13,2025-05-20,2025-05-16,True,Delivered
S703809,O504171,P1019,2025-05-10,2025-05-16,2025-05-14,True,Delivered
S703810,O504172,P1021,2025-04-30,2025-05-04,2025-05-03,True,In-Transit
S703811,O504173,P1010,2025-08-02,2025-08-03,2025-08-03,False,Delivered
S703812,O504174,P1010,2025-11-22,2025-11-25,2025-11-24,True,Delivered
S703813,O504175,P1012,2025-09-14,2025-09-20,2025-09-17,True,Delivered
S703814,O504176,P1019,2025-06-29,2025-07-05,2025-07-03,True,Delivered
S703815,O504177,P1011,2025-12-18,2025-12-23,2025-12-20,True,Delivered
S703816,O504178,P1004,2025-05-08,2025-05-16,2025-05-10,True,Delivered
S703817,O504179,P1010,2025-05-07,2025-05-10,2025-05-13,False,Delivered
S703818,O504180,P1006,2025-02-02,2025-02-06,2025-02-02,True,In-Transit
S703819,O504181,P1017,2025-07-18,2025-07-21,2025-07-19,True,Delivered
S703820,O504182,P1003,2024-02-22,2024-02-26,2024-02-27,False,Delivered
S703821,O504183,P1015,2025-01-05,2025-01-07,2025-01-06,True,Delivered
S703822,O504184,P1003,2024-11-08,2024-11-16,2024-11-10,True,In-Transit
S703823,O504185,P1024,2025-10-29,2025-11-03,2025-11-02,True,Cancelled
S703824,O504186,P1016,2024-02-24,2024-02-26,2024-02-24,True,Delivered
S703825,O504188,P1023,2024-05-14,2024-05-19,2024-05-17,True,Delivered
S703826,O504189,P1014,2025-10-08,2025-10-15,2025-10-10,True,Delivered
S703827,O504190,P1015,2025-09-14,2025-09-19,2025-09-15,True,Delivered
S703828,O504191,P1001,2024-06-22,2024-06-28,2024-06-26,True,Delivered
S703829,O504193,P1020,2024-12-30,2025-01-01,2025-01-03,False,Delivered
S703830,O504194,P1011,2025-12-10,2025-12-18,2025-12-13,True,Delivered
S703831,O504195,P1015,2025-06-17,2025-06-22,2025-06-22,False,Delivered
S703832,O504197,P1010,2024-05-29,2024-06-02,2024-06-04,False,Delivered
S703833,O504198,P1009,2024-10-22,2024-10-23,2024-10-27,False,Delivered
S703834,O504199,P1020,2024-06-05,2024-06-06,2024-06-05,True,Delivered
S703835,O504200,P1001,2024-04-08,2024-04-15,2024-04-08,True,Delivered
S703836,O504201,P1011,2025-12-15,2025-12-23,2025-12-18,True,Delivered
S703837,O504202,P1021,2025-09-29,2025-10-02,2025-10-01,True,Delivered
S703838,O504203,P1005,2024-11-14,2024-11-15,2024-11-18,False,Delivered
S703839,O504204,P1007,2024-06-06,2024-06-10,2024-06-07,True,In-Transit
S703840,O504205,P1011,2024-05-12,2024-05-17,2024-05-15,True,Delivered
S703841,O504206,P1001,2025-11-02,2025-11-03,2025-11-03,False,Delivered
S703842,O504207,P1001,2024-09-01,2024-09-06,2024-09-03,True,Cancelled
S703843,O504208,P1006,2024-01-11,2024-01-15,2024-01-13,True,Delivered
S703844,O504209,P1022,2024-10-18,2024-10-23,2024-10-22,True,Delivered
S703845,O504210,P1005,2024-11-29,2024-12-01,2024-12-02,False,Delivered
S703846,O504211,P1018,2025-03-31,2025-04-07,2025-04-03,True,Delivered
S703847,O504212,P1010,2024-09-04,2024-09-07,2024-09-06,True,Delivered-Returned
S703848,O504213,P1019,2025-11-07,2025-11-14,2025-11-09,True,Delivered
S703849,O504214,P1008,2025-04-17,2025-04-22,2025-04-17,True,Delivered
S703850,O504215,P1021,2025-12-23,2025-12-25,2025-12-26,False,Delivered-Returned
S703851,O504216,P1009,2024-09-25,2024-09-27,2024-09-27,False,Delivered
S703852,O504217,P1019,2025-04-23,2025-04-27,2025-04-23,True,Delivered
S703853,O504218,P1020,2024-09-26,2024-10-02,2024-09-27,True,Delivered
S703854,O504219,P1010,2025-05-26,2025-05-27,2025-05-29,False,Delivered
S703855,O504221,P1002,2024-08-25,2024-08-28,2024-08-27,True,Delivered
S703856,O504222,P1012,2025-11-17,2025-11-20,2025-11-19,True,Delivered
S703857,O504223,P1009,2025-09-20,2025-09-26,2025-09-23,True,Delivered-Returned
S703858,O504224,P1023,2025-10-16,2025-10-18,2025-10-17,True,Delivered
S703859,O504225,P1023,2024-06-09,2024-06-13,2024-06-09,True,In-Transit
S703860,O504226,P1019,2025-06-08,2025-06-10,2025-06-10,False,In-Transit
S703861,O504227,P1023,2024-03-19,2024-03-25,2024-03-21,True,Delivered
S703862,O504228,P1024,2024-03-20,2024-03-22,2024-03-22,False,Delivered
S703863,O504229,P1019,2025-12-14,2025-12-19,2025-12-17,True,Delivered
S703864,O504230,P1014,2024-04-22,2024-04-25,2024-04-25,False,Delivered
S703865,O504231,P1005,2025-09-25,2025-10-01,2025-09-25,True,Delivered
S703866,O504232,P1020,2024-11-12,2024-11-14,2024-11-15,False,Delivered
S703867,O504233,P1004,2024-08-09,2024-08-12,2024-08-10,True,In-Transit
S703868,O504234,P1004,2024-02-25,2024-03-02,2024-02-27,True,In-Transit
S703869,O504235,P1021,2025-05-09,2025-05-14,2025-05-11,True,Delivered
S703870,O504236,P1002,2025-06-12,2025-06-16,2025-06-14,True,Delivered
S703871,O504237,P1003,2024-12-07,2024-12-15,2024-12-12,True,Delivered-Returned
S703872,O504238,P1012,2025-08-17,2025-08-22,2025-08-16,True,In-Transit
S703873,O504240,P1001,2025-02-09,2025-02-13,2025-02-14,False,Delivered
S703874,O504241,P1009,2024-07-30,2024-08-01,2024-07-29,True,Delivered
S703875,O504243,P1007,2024-04-11,2024-04-14,2024-04-13,True,Delivered
S703876,O504244,P1004,2024-12-14,2024-12-18,2024-12-21,False,Delivered
S703877,O504245,P1016,2025-02-07,2025-02-14,2025-02-06,True,Delivered
S703878,O504246,P1011,2025-02-10,2025-02-13,2025-02-15,False,Delivered
S703879,O504248,P1000,2025-04-15,2025-04-17,2025-04-17,False,Delivered
S703880,O504249,P1019,2025-01-09,2025-01-11,2025-01-12,False,Delivered
S703881,O504250,P1022,2024-07-26,2024-07-31,2024-08-02,False,Delivered
S703882,O504251,P1012,2024-06-08,2024-06-14,2024-06-09,True,Delivered
S703883,O504252,P1017,2025-04-20,2025-04-23,2025-04-20,True,Delivered
S703884,O504253,P1011,2025-11-18,2025-11-24,2025-11-18,True,Delivered
S703885,O504254,P1014,2025-07-04,2025-07-09,2025-07-05,True,Delivered
S703886,O504255,P1022,2025-04-12,2025-04-20,2025-04-13,True,Delivered
S703887,O504256,P1013,2025-11-05,2025-11-11,2025-11-07,True,Delivered
S703888,O504257,P1014,2025-10-20,2025-10-25,2025-10-22,True,Delivered
S703889,O504258,P1024,2025-01-06,2025-01-11,2025-01-10,True,Delivered
S703890,O504259,P1012,2024-03-20,2024-03-23,2024-03-25,False,Delivered
S703891,O504260,P1004,2025-04-09,2025-04-12,2025-04-11,True,Delivered
S703892,O504261,P1017,2025-03-31,2025-04-06,2025-04-02,True,In-Transit
S703893,O504262,P1017,2024-07-23,2024-07-26,2024-07-24,True,Delivered
S703894,O504263,P1005,2025-09-14,2025-09-20,2025-09-16,True,Delivered
S703895,O504264,P1018,2025-09-29,2025-10-05,2025-09-28,True,Delivered
S703896,O504265,P1001,2024-08-29,2024-09-01,2024-09-03,False,In-Transit
S703897,O504266,P1008,2024-12-15,2024-12-16,2024-12-18,False,Delivered
S703898,O504267,P1021,2024-05-22,2024-05-28,2024-05-29,False,Delivered
S703899,O504268,P1015,2024-05-12,2024-05-16,2024-05-14,True,Delivered
S703900,O504269,P1015,2024-07-14,2024-07-16,2024-07-15,True,Delivered
S703901,O504270,P1015,2024-09-26,2024-09-29,2024-09-27,True,Cancelled
S703902,O504271,P1004,2024-07-20,2024-07-22,2024-07-19,True,Delivered
S703903,O504272,P1024,2024-04-21,2024-04-23,2024-04-21,True,Delivered
S703904,O504273,P1007,2024-11-23,2024-11-29,2024-11-24,True,Delivered
S703905,O504274,P1019,2025-04-02,2025-04-05,2025-04-03,True,Cancelled
S703906,O504275,P1024,2024-08-28,2024-08-31,2024-08-29,True,Delivered
S703907,O504276,P1006,2025-01-26,2025-01-31,2025-01-28,True,Delivered-Returned
S703908,O504277,P1015,2024-07-17,2024-07-20,2024-07-20,False,Delivered
S703909,O504278,P1001,2025-05-29,2025-05-31,2025-06-01,False,Delivered
S703910,O504279,P1015,2025-04-19,2025-04-24,2025-04-22,True,Delivered
S703911,O504280,P1011,2025-12-02,2025-12-08,2025-12-09,False,Delivered
S703912,O504281,P1001,2024-02-08,2024-02-13,2024-02-11,True,Delivered
S703913,O504282,P1016,2025-09-16,2025-09-19,2025-09-20,False,In-Transit
S703914,O504283,P1024,2024-09-06,2024-09-10,2024-09-10,False,Delivered
S703915,O504284,P1002,2024-02-19,2024-02-21,2024-02-21,False,Delivered
S703916,O504285,P1022,2025-05-21,2025-05-24,2025-05-21,True,Delivered
S703917,O504286,P1021,2024-05-05,2024-05-10,2024-05-06,True,In-Transit
