invoice_id,order_id,customer_id,partner_id,invoice_date,due_date,invoice_amount,invoice_status
INV901972,O503321,C100663,P1008,2024-01-07,2024-01-26,14906.59,Overdue
INV901973,O503324,C100067,P1001,2024-02-06,2024-03-10,5148.0,Open
INV901974,O503326,C100266,P1010,2025-05-13,2025-05-31,2198.46,Paid
INV901975,O503327,C100726,P1007,2024-12-03,2025-01-13,10495.09,Overdue
INV901976,O503330,C100527,P1003,2025-05-02,2025-06-15,3233.18,Paid
INV901977,O503332,C100028,P1000,2025-04-14,2025-05-13,1386.06,Disputed
INV901978,O503333,C100196,P1014,2024-07-29,2024-09-06,7456.5,Open
INV901979,O503335,C100499,P1009,2025-09-24,2025-11-04,12345.77,Open
INV901980,O503336,C100716,P1012,2024-08-25,2024-09-26,5254.46,Open
INV901981,O503337,C100112,P1013,2024-10-24,2024-11-10,6186.35,Paid
INV901982,O503338,C100507,P1000,2024-05-02,2024-06-15,2680.75,Open
INV901983,O503339,C100068,P1002,2025-04-12,2025-04-30,6796.8,Paid
INV901984,O503340,C100385,P1019,2024-01-29,2024-02-16,10521.75,Open
INV901985,O503343,C100484,P1022,2024-01-24,2024-02-24,5511.11,Paid
INV901986,O503346,C100419,P1022,2024-10-25,2024-11-26,11802.78,Paid
INV901987,O503347,C100207,P1022,2025-01-31,2025-03-17,5031.44,Paid
INV901988,O503349,C100746,P1003,2024-12-06,2025-01-13,3759.6,Paid
INV901989,O503354,C100458,P1020,2024-08-14,2024-09-21,18025.58,Paid
INV901990,O503355,C100325,P1022,2026-01-05,2026-02-11,14126.16,Open
INV901991,O503357,C100054,P1004,2024-08-12,2024-09-17,3825.72,Overdue
INV901992,O503358,C100170,P1006,2025-06-09,2025-07-24,6055.38,Overdue
INV901993,O503359,C100732,P1005,2025-08-09,2025-09-07,2457.18,Overdue
INV901994,O503360,C100726,P1018,2024-04-03,2024-04-22,21306.79,Open
INV901995,O503362,C100081,P1010,2024-09-18,2024-10-19,11959.91,Paid
INV901996,O503364,C100101,P1013,2025-02-11,2025-03-01,6608.44,Open
INV901997,O503366,C100026,P1011,2025-11-21,2025-12-16,11191.04,Overdue
INV901998,O503367,C100228,P1006,2025-04-29,2025-06-08,2325.73,Paid
INV901999,O503368,C100098,P1014,2025-05-21,2025-06-21,11877.8,Overdue
INV902000,O503369,C100746,P1016,2025-10-23,2025-12-02,22276.0,Disputed
INV902001,O503370,C100455,P1014,2024-05-14,2024-06-11,3635.61,Open
INV902002,O503372,C100016,P1007,2025-07-28,2025-08-21,9281.84,Paid
INV902003,O503373,C100591,P1015,2024-04-11,2024-05-17,799.12,Paid
INV902004,O503374,C100383,P1021,2025-10-08,2025-11-03,13940.84,Open
INV902005,O503375,C100375,P1005,2025-05-27,2025-07-09,5302.68,Open
INV902006,O503376,C100698,P1007,2024-09-11,2024-10-13,4626.26,Open
INV902007,O503379,C100022,P1001,2025-11-07,2025-12-10,7576.56,Paid
INV902008,O503380,C100290,P1018,2025-12-15,2026-01-06,7778.33,Open
INV902009,O503381,C100110,P1002,2025-08-21,2025-09-30,9298.44,Open
INV902010,O503382,C100418,P1017,2025-04-29,2025-05-31,15115.68,Paid
INV902011,O503383,C100476,P1014,2024-03-27,2024-04-11,3063.04,Paid
INV902012,O503384,C100513,P1024,2025-11-04,2025-12-11,5952.83,Paid
INV902013,O503385,C100638,P1008,2024-04-12,2024-05-17,8416.22,Overdue
INV902014,O503386,C100600,P1008,2024-05-04,2024-06-02,7977.43,Open
INV902015,O503388,C100359,P1013,2025-11-27,2025-12-29,3396.23,Paid
INV902016,O503390,C100124,P1002,2024-06-25,2024-07-12,14857.15,Open
INV902017,O503391,C100220,P1023,2024-03-08,2024-04-05,16770.92,Overdue
INV902018,O503395,C100791,P1007,2025-02-12,2025-03-04,13355.78,Open
INV902019,O503400,C100587,P1008,2025-12-31,2026-02-12,7615.08,Paid
INV902020,O503401,C100460,P1023,2025-01-24,2025-02-12,3905.33,Paid
INV902021,O503402,C100258,P1009,2025-11-18,2025-12-03,5633.11,Paid
INV902022,O503404,C100108,P1010,2024-03-14,2024-04-17,4150.99,Open
INV902023,O503407,C100148,P1015,2024-05-16,2024-05-31,17210.45,Open
INV902024,O503408,C100478,P1001,2025-10-17,2025-11-18,9864.3,Open
INV902025,O503409,C100237,P1020,2024-03-20,2024-04-29,10884.2,Open
INV902026,O503410,C100371,P1019,2025-05-18,2025-06-21,7692.91,Paid
INV902027,O503411,C100197,P1016,2024-06-01,2024-07-15,3161.35,Open
INV902028,O503413,C100446,P1019,2025-08-18,2025-09-23,1125.27,Paid
INV902029,O503416,C100463,P1012,2024-03-16,2024-04-08,4536.19,Open
INV902030,O503417,C100583,P1012,2025-04-02,2025-04-29,3222.3,Overdue
INV902031,O503419,C100454,P1017,2025-07-02,2025-07-26,7453.5,Open
INV902032,O503421,C100425,P1014,2025-07-11,2025-08-16,4479.73,Paid
INV902033,O503422,C100429,P1000,2024-06-23,2024-07-17,3069.05,Paid
INV902034,O503423,C100761,P1012,2024-05-21,2024-06-29,15040.11,Paid
INV902035,O503424,C100301,P1010,2025-05-22,2025-07-04,6387.19,Open
INV902036,O503426,C100599,P1024,2025-02-04,2025-03-03,7452.19,Paid
INV902037,O503427,C100508,P1006,2024-12-02,2024-12-23,11253.65,Disputed
INV902038,O503428,C100341,P1001,2025-07-04,2025-07-20,17865.47,Open
INV902039,O503429,C100000,P1008,2024-06-04,2024-07-08,1986.58,Paid
INV902040,O503431,C100589,P1000,2025-06-05,2025-06-27,4208.48,Overdue
INV902041,O503433,C100402,P1010,2024-09-27,2024-10-13,2110.84,Paid
INV902042,O503435,C100166,P1000,2024-11-27,2024-12-26,2716.15,Open
INV902043,O503439,C100565,P1017,2025-02-28,2025-04-12,9414.18,Open
INV902044,O503440,C100628,P1006,2024-03-13,2024-04-07,16531.4,Paid
INV902045,O503441,C100530,P1014,2024-05-23,2024-06-21,7155.61,Open
INV902046,O503442,C100644,P1000,2024-03-04,2024-04-01,7740.8,Open
INV902047,O503445,C100349,P1000,2024-02-22,2024-04-07,6140.79,Open
INV902048,O503447,C100511,P1001,2025-12-18,2026-01-31,7416.42,Overdue
INV902049,O503450,C100625,P1010,2024-12-18,2025-01-28,1809.82,Open
INV902050,O503452,C100253,P1006,2024-08-12,2024-09-23,12456.09,Open
INV902051,O503455,C100411,P1016,2024-09-09,2024-09-29,16328.37,Paid
INV902052,O503456,C100159,P1020,2025-01-03,2025-01-18,4482.17,Paid
INV902053,O503457,C100658,P1017,2024-04-30,2024-05-31,9880.43,Disputed
INV902054,O503458,C100436,P1018,2025-08-25,2025-09-17,16621.75,Paid
INV902055,O503459,C100346,P1018,2024-06-16,2024-07-02,2623.18,Paid
INV902056,O503460,C100702,P1011,2025-02-21,2025-04-02,1528.97,Open
INV902057,O503463,C100787,P1018,2025-03-18,2025-04-12,12011.98,Paid
INV902058,O503464,C100306,P1015,2025-10-12,2025-11-03,13039.02,Overdue
INV902059,O503465,C100715,P1001,2024-05-16,2024-06-23,4088.03,Paid
INV902060,O503468,C100301,P1002,2024-10-29,2024-11-25,15837.97,Open
INV902061,O503469,C100728,P1009,2024-07-05,2024-07-30,6164.95,Disputed
INV902062,O503471,C100110,P1013,2025-12-18,2026-01-10,3502.48,Open
INV902063,O503472,C100789,P1022,2025-05-23,2025-06-18,13161.52,Open
INV902064,O503473,C100682,P1019,2024-02-02,2024-02-25,10094.85,Open
INV902065,O503474,C100518,P1010,2024-12-17,2025-01-19,2169.08,Paid
INV902066,O503481,C100077,P1006,2024-05-14,2024-06-03,4488.55,Paid
INV902067,O503482,C100273,P1015,2024-12-25,2025-01-16,10135.29,Overdue
INV902068,O503484,C100353,P1001,2025-08-12,2025-09-23,7695.9,Paid
INV902069,O503485,C100395,P1004,2025-10-06,2025-11-05,11096.44,Disputed
INV902070,O503486,C100113,P1012,2024-12-07,2024-12-26,17738.31,Open
INV902071,O503487,C100088,P1008,2025-02-01,2025-02-16,14224.56,Open
INV902072,O503488,C100782,P1017,2025-04-07,2025-05-10,4693.3,Open
INV902073,O503494,C100447,P1006,2024-04-18,2024-05-30,18398.6,Paid
INV902074,O503499,C100211,P1007,2025-06-17,2025-07-22,2043.38,Open
INV902075,O503502,C100325,P1024,2024-12-09,2025-01-21,7940.94,Open
INV902076,O503503,C100427,P1001,2025-09-23,2025-10-18,10854.73,Overdue
INV902077,O503505,C100057,P1009,2024-01-22,2024-02-06,1255.86,Open
INV902078,O503506,C100442,P1020,2025-12-19,2026-01-26,11017.12,Open
INV902079,O503509,C100651,P1023,2025-08-15,2025-09-12,3206.28,Overdue
INV902080,O503510,C100731,P1000,2024-07-23,2024-08-09,4678.83,Overdue
INV902081,O503511,C100138,P1019,2024-09-14,2024-10-24,2246.94,Paid
INV902082,O503512,C100607,P1002,2024-07-30,2024-08-18,12392.35,Paid
INV902083,O503513,C100561,P1024,2024-04-20,2024-06-02,15582.89,Overdue
INV902084,O503516,C100256,P1022,2024-12-05,2024-12-24,7684.89,Open
INV902085,O503517,C100056,P1007,2025-01-23,2025-02-07,1973.52,Open
INV902086,O503519,C100141,P1017,2025-09-15,2025-10-14,11432.15,Open
INV902087,O503520,C100422,P1004,2025-05-12,2025-06-12,6229.41,Paid
INV902088,O503523,C100495,P1022,2024-01-27,2024-02-17,10502.97,Paid
INV902089,O503529,C100645,P1022,2024-07-29,2024-08-16,5753.41,Disputed
INV902090,O503530,C100228,P1014,2025-03-08,2025-04-15,3034.85,Paid
INV902091,O503532,C100519,P1002,2025-06-26,2025-08-07,1473.07,Paid
INV902092,O503533,C100710,P1024,2025-10-11,2025-11-12,14333.69,Open
INV902093,O503534,C100706,P1002,2024-11-14,2024-12-20,11513.15,Paid
INV902094,O503535,C100767,P1001,2024-07-28,2024-08-21,3798.31,Open
INV902095,O503539,C100760,P1007,2025-05-24,2025-07-02,3471.11,Overdue
INV902096,O503540,C100798,P1019,2025-06-10,2025-07-16,1877.5,Paid
INV902097,O503541,C100223,P1010,2025-01-12,2025-02-20,10681.42,Open
INV902098,O503542,C100300,P1002,2024-08-31,2024-10-15,12874.84,Open
INV902099,O503543,C100531,P1011,2024-11-06,2024-12-21,1222.81,Paid
INV902100,O503545,C100139,P1007,2025-08-27,2025-09-26,3476.46,Disputed
INV902101,O503546,C100780,P1012,2025-02-12,2025-03-27,3754.13,Paid
INV902102,O503549,C100673,P1005,2025-07-08,2025-08-13,8254.88,Open
INV902103,O503550,C100513,P1017,2025-01-05,2025-01-30,5721.67,Paid
INV902104,O503552,C100167,P1005,2024-12-10,2025-01-01,3976.95,Open
INV902105,O503557,C100526,P1008,2025-09-22,2025-11-03,17925.85,Paid
INV902106,O503559,C100218,P1004,2024-06-13,2024-07-19,4507.98,Paid
INV902107,O503560,C100311,P1007,2025-10-04,2025-10-20,2774.27,Open
INV902108,O503562,C100140,P1003,2025-01-12,2025-02-09,14754.96,Paid
INV902109,O503566,C100502,P1010,2025-10-23,2025-11-28,1930.58,Open
INV902110,O503571,C100787,P1016,2024-01-15,2024-02-24,10757.79,Paid
INV902111,O503572,C100382,P1005,2025-12-15,2026-01-26,11198.0,Overdue
INV902112,O503573,C100646,P1021,2024-09-23,2024-11-01,2997.67,Paid
INV902113,O503575,C100247,P1010,2025-03-25,2025-05-01,3828.1,Paid
INV902114,O503578,C100585,P1015,2024-02-09,2024-03-10,10950.92,Paid
INV902115,O503579,C100581,P1004,2025-10-24,2025-11-19,1764.93,Paid
INV902116,O503581,C100540,P1004,2024-05-04,2024-06-15,4175.95,Open
INV902117,O503582,C100647,P1008,2025-10-31,2025-11-29,14799.68,Paid
INV902118,O503583,C100370,P1022,2025-10-30,2025-12-04,5377.72,Paid
INV902119,O503585,C100409,P1022,2024-06-09,2024-07-22,11690.71,Open
INV902120,O503586,C100259,P1007,2025-03-08,2025-03-30,7825.38,Open
INV902121,O503591,C100272,P1007,2024-03-05,2024-04-10,3772.87,Paid
INV902122,O503593,C100228,P1018,2024-02-19,2024-03-26,2104.79,Overdue
INV902123,O503596,C100789,P1021,2025-07-12,2025-08-06,3275.11,Overdue
INV902124,O503599,C100343,P1001,2025-08-21,2025-09-05,11738.79,Open
INV902125,O503600,C100604,P1010,2024-10-28,2024-11-21,9318.68,Open
INV902126,O503601,C100340,P1016,2024-10-27,2024-12-04,4136.73,Open
INV902127,O503604,C100656,P1021,2024-05-13,2024-05-31,9181.3,Paid
INV902128,O503607,C100179,P1014,2025-01-27,2025-02-21,6766.79,Paid
INV902129,O503608,C100763,P1021,2024-08-08,2024-09-07,4932.57,Open
INV902130,O503610,C100556,P1020,2025-08-22,2025-09-08,14622.98,Open
INV902131,O503611,C100152,P1006,2024-12-19,2025-01-21,9359.82,Open
INV902132,O503612,C100342,P1005,2024-07-04,2024-07-19,290.72,Paid
INV902133,O503613,C100562,P1014,2025-06-13,2025-07-03,4231.65,Open
INV902134,O503614,C100715,P1010,2024-05-23,2024-06-11,3552.87,Overdue
INV902135,O503616,C100060,P1023,2024-08-24,2024-10-04,1216.57,Paid
INV902136,O503619,C100700,P1021,2024-01-14,2024-02-11,6956.57,Open
INV902137,O503622,C100132,P1003,2024-10-12,2024-10-29,10146.02,Open
INV902138,O503623,C100415,P1012,2025-02-16,2025-03-30,11334.69,Open
INV902139,O503624,C100460,P1010,2024-05-20,2024-06-14,11034.47,Overdue
INV902140,O503625,C100374,P1003,2024-09-13,2024-10-15,10571.49,Paid
INV902141,O503626,C100738,P1005,2025-07-27,2025-08-18,12835.86,Open
INV902142,O503627,C100767,P1017,2025-11-22,2025-12-16,2376.37,Paid
INV902143,O503630,C100677,P1001,2024-01-26,2024-02-28,1923.75,Paid
INV902144,O503632,C100305,P1010,2025-10-13,2025-11-17,683.75,Paid
INV902145,O503634,C100468,P1015,2024-06-28,2024-07-27,23356.96,Open
INV902146,O503635,C100719,P1014,2024-07-17,2024-08-04,8287.93,Paid
INV902147,O503638,C100335,P1006,2024-07-29,2024-08-27,19472.67,Paid
INV902148,O503639,C100065,P1017,2024-01-07,2024-02-09,21394.46,Paid
INV902149,O503640,C100393,P1001,2024-11-20,2024-12-22,12651.21,Paid
INV902150,O503643,C100562,P1008,2025-11-22,2025-12-23,7522.13,Open
INV902151,O503644,C100500,P1003,2025-08-19,2025-09-29,7871.97,Paid
INV902152,O503646,C100049,P1009,2024-01-21,2024-02-23,14662.36,Disputed
INV902153,O503647,C100330,P1024,2025-09-20,2025-11-03,5088.08,Overdue
INV902154,O503648,C100069,P1004,2025-07-13,2025-08-02,8082.32,Open
INV902155,O503650,C100575,P1022,2025-03-11,2025-04-13,10056.11,Open
INV902156,O503652,C100178,P1019,2025-10-28,2025-11-29,1083.9,Paid
INV902157,O503653,C100523,P1013,2025-02-09,2025-02-25,5419.07,Open
INV902158,O503654,C100181,P1021,2024-02-08,2024-03-23,10961.65,Paid
INV902159,O503656,C100767,P1020,2025-05-15,2025-06-16,12126.12,Paid
INV902160,O503657,C100487,P1014,2024-02-18,2024-03-28,8655.58,Open
INV902161,O503659,C100112,P1005,2024-05-31,2024-06-17,8431.15,Open
INV902162,O503664,C100347,P1009,2024-01-24,2024-02-18,12518.32,Disputed
INV902163,O503665,C100508,P1004,2025-07-03,2025-07-29,14573.22,Paid
INV902164,O503666,C100166,P1011,2024-10-03,2024-10-20,3233.13,Open
INV902165,O503667,C100116,P1009,2025-09-06,2025-10-13,15196.37,Overdue
INV902166,O503668,C100080,P1004,2024-06-17,2024-07-19,2870.24,Overdue
INV902167,O503669,C100076,P1022,2025-11-03,2025-12-10,10151.08,Open
INV902168,O503670,C100057,P1018,2025-11-29,2025-12-18,7707.85,Overdue
INV902169,O503671,C100206,P1009,2024-03-22,2024-04-14,6420.63,Paid
INV902170,O503672,C100640,P1001,2025-04-25,2025-06-07,4364.24,Open
INV902171,O503673,C100485,P1021,2025-11-21,2025-12-23,1505.22,Paid
INV902172,O503674,C100200,P1017,2024-09-02,2024-10-01,11705.93,Open
INV902173,O503675,C100745,P1013,2024-02-23,2024-03-16,15577.96,Open
INV902174,O503676,C100608,P1015,2025-10-02,2025-11-01,12497.71,Paid
INV902175,O503677,C100623,P1000,2024-12-18,2025-01-28,16864.27,Paid
INV902176,O503678,C100718,P1011,2024-01-26,2024-03-06,2722.15,Paid
INV902177,O503680,C100765,P1016,2025-05-19,2025-06-23,13332.55,Open
INV902178,O503682,C100684,P1013,2024-07-17,2024-08-12,13599.72,Open
INV902179,O503683,C100089,P1015,2024-01-19,2024-02-28,7611.45,Open
INV902180,O503687,C100400,P1007,2025-01-15,2025-02-22,1458.15,Overdue
INV902181,O503691,C100427,P1019,2024-04-12,2024-05-16,12692.88,Disputed
INV902182,O503692,C100504,P1011,2024-01-24,2024-02-16,8195.03,Open
INV902183,O503693,C100540,P1024,2024-04-10,2024-04-25,13253.76,Open
INV902184,O503696,C100083,P1024,2024-03-11,2024-04-09,3190.99,Open
INV902185,O503697,C100007,P1023,2024-06-30,2024-07-21,13919.19,Disputed
INV902186,O503698,C100312,P1001,2025-02-06,2025-02-27,4824.18,Overdue
INV902187,O503699,C100497,P1009,2025-06-21,2025-08-02,2769.11,Overdue
INV902188,O503700,C100296,P1024,2024-09-16,2024-10-23,8866.59,Disputed
INV902189,O503702,C100175,P1011,2026-01-01,2026-01-20,3536.78,Paid
INV902190,O503703,C100346,P1013,2025-07-13,2025-08-02,2074.85,Paid
INV902191,O503706,C100478,P1016,2025-06-23,2025-07-29,6912.05,Open
INV902192,O503707,C100799,P1008,2025-01-16,2025-02-07,4743.11,Overdue
INV902193,O503709,C100296,P1020,2025-08-31,2025-09-21,2440.97,Paid
INV902194,O503712,C100739,P1009,2026-01-06,2026-02-08,1447.2,Paid
INV902195,O503713,C100394,P1012,2024-02-23,2024-03-14,2135.29,Paid
INV902196,O503717,C100714,P1018,2024-02-11,2024-02-28,1263.0,Paid
INV902197,O503720,C100426,P1013,2024-06-28,2024-07-13,18207.09,Paid
INV902198,O503722,C100337,P1018,2025-09-26,2025-11-01,2359.2,Open
INV902199,O503723,C100609,P1012,2025-11-27,2025-12-26,2662.71,Paid
INV902200,O503724,C100181,P1007,2025-01-21,2025-02-16,2834.0,Overdue
INV902201,O503727,C100417,P1016,2024-12-31,2025-01-17,13957.65,Open
INV902202,O503728,C100774,P1022,2025-04-03,2025-05-16,6792.34,Disputed
INV902203,O503729,C100738,P1017,2025-07-02,2025-08-06,12365.23,Paid
INV902204,O503731,C100160,P1020,2024-06-27,2024-08-02,1780.04,Disputed
INV902205,O503732,C100752,P1013,2025-07-06,2025-08-18,8997.65,Open
INV902206,O503733,C100250,P1013,2025-02-02,2025-03-13,10251.7,Disputed
INV902207,O503734,C100285,P1021,2025-11-19,2026-01-01,2677.33,Paid
INV902208,O503737,C100369,P1016,2025-12-16,2026-01-29,1217.06,Open
INV902209,O503739,C100254,P1001,2025-07-05,2025-08-17,14835.62,Paid
INV902210,O503744,C100536,P1009,2025-07-26,2025-09-07,9676.36,Disputed
INV902211,O503748,C100014,P1001,2025-06-14,2025-07-16,7021.19,Paid
INV902212,O503750,C100304,P1016,2024-01-29,2024-02-18,2385.16,Paid
INV902213,O503751,C100295,P1005,2024-08-05,2024-09-18,11953.73,Open
INV902214,O503752,C100218,P1020,2025-10-11,2025-11-18,9027.6,Open
INV902215,O503753,C100513,P1000,2024-03-27,2024-04-27,8856.73,Paid
INV902216,O503754,C100663,P1013,2024-10-25,2024-11-30,3765.14,Paid
INV902217,O503755,C100713,P1002,2025-01-12,2025-01-31,6646.54,Overdue
INV902218,O503756,C100777,P1001,2024-03-08,2024-03-23,1304.21,Disputed
INV902219,O503758,C100328,P1007,2025-11-21,2025-12-23,18795.43,Overdue
INV902220,O503760,C100105,P1022,2024-06-10,2024-07-25,5769.1,Open
INV902221,O503764,C100340,P1009,2025-06-22,2025-07-24,7613.34,Open
INV902222,O503765,C100240,P1006,2024-05-25,2024-06-16,3631.35,Paid
INV902223,O503766,C100279,P1023,2025-06-23,2025-07-26,11491.52,Open
INV902224,O503767,C100040,P1013,2025-10-27,2025-12-05,4635.78,Paid
INV902225,O503768,C100012,P1014,2024-06-14,2024-07-14,3950.2,Paid
INV902226,O503769,C100279,P1000,2024-01-22,2024-02-10,6491.75,Open
INV902227,O503770,C100241,P1011,2025-12-05,2026-01-10,11883.71,Paid
INV902228,O503771,C100799,P1017,2025-01-20,2025-03-03,14331.86,Paid
INV902229,O503772,C100210,P1012,2025-07-25,2025-09-02,3494.35,Disputed
INV902230,O503773,C100263,P1015,2024-08-28,2024-10-03,5113.72,Paid
INV902231,O503774,C100732,P1020,2024-08-15,2024-09-23,3908.18,Paid
INV902232,O503775,C100687,P1000,2024-06-14,2024-07-10,8881.85,Open
INV902233,O503776,C100045,P1022,2024-06-16,2024-07-23,6788.44,Paid
INV902234,O503779,C100367,P1019,2025-09-10,2025-10-21,4295.96,Paid
INV902235,O503780,C100458,P1001,2025-01-09,2025-02-07,9767.32,Open
INV902236,O503781,C100281,P1007,2025-11-07,2025-11-26,12697.0,Disputed
INV902237,O503783,C100161,P1015,2024-08-09,2024-08-24,1904.85,Paid
INV902238,O503786,C100098,P1017,2025-09-02,2025-10-06,7934.61,Open
INV902239,O503787,C100521,P1003,2025-06-18,2025-07-19,17156.15,Open
INV902240,O503789,C100392,P1004,2025-03-10,2025-03-27,2733.25,Paid
INV902241,O503790,C100752,P1013,2025-01-29,2025-03-10,7603.53,Open
INV902242,O503793,C100723,P1023,2025-07-11,2025-07-26,7678.46,Disputed
INV902243,O503794,C100039,P1014,2024-07-20,2024-08-29,15467.27,Paid
INV902244,O503795,C100385,P1014,2025-01-14,2025-02-07,12112.56,Paid
INV902245,O503796,C100721,P1010,2024-07-02,2024-07-25,18617.79,Open
INV902246,O503797,C100785,P1014,2025-04-30,2025-06-09,8614.61,Open
INV902247,O503798,C100018,P1016,2024-02-15,2024-03-30,3842.36,Open
INV902248,O503800,C100193,P1014,2025-02-09,2025-03-12,4972.04,Disputed
INV902249,O503802,C100223,P1004,2025-03-24,2025-05-04,6448.71,Open
INV902250,O503803,C100333,P1001,2024-05-19,2024-06-27,1964.92,Paid
INV902251,O503804,C100255,P1010,2024-11-26,2025-01-04,4680.68,Paid
INV902252,O503805,C100466,P1009,2025-07-07,2025-08-11,19163.59,Open
INV902253,O503806,C100683,P1015,2024-09-04,2024-09-19,1204.97,Paid
INV902254,O503807,C100436,P1022,2024-05-02,2024-05-18,4690.53,Open
INV902255,O503809,C100454,P1020,2025-07-25,2025-08-14,10637.56,Paid
INV902256,O503810,C100496,P1014,2025-05-22,2025-06-07,20160.04,Paid
INV902257,O503811,C100717,P1023,2025-08-15,2025-09-08,8455.52,Open
INV902258,O503813,C100222,P1003,2025-07-09,2025-08-02,4617.54,Open
INV902259,O503814,C100734,P1015,2025-01-12,2025-02-06,6319.49,Open
INV902260,O503817,C100446,P1014,2024-07-20,2024-08-30,5576.03,Open
INV902261,O503818,C100121,P1000,2025-07-29,2025-08-31,4830.03,Open
INV902262,O503820,C100035,P1003,2025-11-02,2025-11-26,16329.3,Open
INV902263,O503821,C100239,P1005,2025-03-12,2025-04-19,2187.31,Paid
INV902264,O503822,C100470,P1002,2025-02-09,2025-03-22,8774.15,Open
INV902265,O503828,C100109,P1011,2025-07-09,2025-08-23,5175.68,Overdue
INV902266,O503830,C100159,P1018,2025-01-03,2025-02-04,1406.6,Open
INV902267,O503831,C100123,P1012,2024-10-02,2024-11-03,9132.55,Paid
INV902268,O503833,C100607,P1000,2024-02-15,2024-03-04,10405.91,Overdue
INV902269,O503835,C100530,P1003,2025-07-02,2025-07-29,3286.91,Paid
INV902270,O503836,C100302,P1017,2024-06-17,2024-07-26,6685.55,Paid
INV902271,O503837,C100759,P1012,2024-04-24,2024-05-13,11913.51,Paid
INV902272,O503841,C100523,P1024,2025-07-27,2025-08-29,2957.95,Open
INV902273,O503842,C100393,P1024,2025-12-06,2025-12-25,13499.0,Overdue
INV902274,O503845,C100544,P1002,2024-01-19,2024-02-21,3659.07,Open
INV902275,O503846,C100537,P1023,2024-08-05,2024-08-20,1155.86,Paid
INV902276,O503847,C100348,P1000,2024-01-12,2024-02-18,10837.44,Paid
INV902277,O503851,C100789,P1004,2024-08-15,2024-09-02,9749.43,Overdue
INV902278,O503853,C100576,P1004,2024-05-13,2024-06-05,2357.21,Open
INV902279,O503854,C100690,P1001,2025-01-20,2025-02-10,3100.23,Disputed
INV902280,O503855,C100486,P1010,2025-04-03,2025-05-13,3352.92,Open
INV902281,O503856,C100530,P1014,2024-06-25,2024-07-12,8217.65,Open
INV902282,O503858,C100660,P1024,2024-09-23,2024-10-11,7930.05,Open
INV902283,O503859,C100569,P1015,2025-03-11,2025-04-09,7741.0,Open
