payment_id,invoice_id,payment_date,payment_amount,payment_mode
PAY0001598,INV902293,2025-02-27,787.48,UPI
PAY0001599,INV902297,2024-08-14,4072.62,Card
PAY0001600,INV902297,2024-08-25,10937.21,Wire
PAY0001601,INV902297,2024-08-12,6215.41,Card
PAY0001602,INV902298,2024-10-09,7179.49,UPI
PAY0001603,INV902303,2024-05-12,2083.35,NEFT
PAY0001604,INV902303,2024-05-04,3072.74,Card
PAY0001605,INV902303,2024-05-14,292.81,UPI
PAY0001606,INV902304,2025-05-21,579.42,NEFT
PAY0001607,INV902304,2025-05-23,245.98,UPI
PAY0001608,INV902304,2025-05-13,843.84,NEFT
PAY0001609,INV902305,2025-11-23,934.2,Card
PAY0001610,INV902305,2025-11-15,6335.89,NEFT
PAY0001611,INV902305,2025-11-13,1398.81,NEFT
PAY0001612,INV902306,2024-04-12,2743.2,Wire
PAY0001613,INV902307,2025-11-09,1027.3,Wire
PAY0001614,INV902307,2025-11-01,250.06,Card
PAY0001615,INV902311,2024-08-17,9040.89,NEFT
PAY0001616,INV902311,2024-08-05,749.92,Wire
PAY0001617,INV902311,2024-08-10,675.84,UPI
PAY0001618,INV902312,2025-07-12,1224.5,Card
PAY0001619,INV902313,2024-04-23,13365.59,UPI
PAY0001620,INV902313,2024-04-11,6590.11,UPI
PAY0001621,INV902313,2024-04-14,3386.3,NEFT
PAY0001622,INV902314,2025-09-24,1301.36,Card
PAY0001623,INV902314,2025-09-17,345.51,UPI
PAY0001624,INV902314,2025-09-16,1636.63,UPI
PAY0001625,INV902315,2025-03-26,9357.61,NEFT
PAY0001626,INV902316,2025-05-15,544.19,Wire
PAY0001627,INV902316,2025-05-14,1665.5,NEFT
PAY0001628,INV902319,2024-09-16,7705.27,Card
PAY0001629,INV902319,2024-09-09,4861.3,NEFT
PAY0001630,INV902322,2024-08-24,4233.84,NEFT
PAY0001631,INV902322,2024-09-02,6181.2,UPI
PAY0001632,INV902326,2024-11-08,6149.9,UPI
PAY0001633,INV902327,2024-10-04,18250.99,Card
PAY0001634,INV902329,2024-06-26,4540.93,Card
PAY0001635,INV902330,2025-05-24,10032.06,Card
PAY0001636,INV902331,2024-05-23,2815.0,Card
PAY0001637,INV902331,2024-05-31,2562.87,Wire
PAY0001638,INV902334,2025-03-21,19112.19,Wire
PAY0001639,INV902335,2024-05-14,10363.43,Card
PAY0001640,INV902335,2024-05-08,1158.81,NEFT
PAY0001641,INV902339,2024-03-25,1541.64,NEFT
PAY0001642,INV902339,2024-03-11,8588.2,NEFT
PAY0001643,INV902340,2025-11-25,8131.58,UPI
PAY0001644,INV902340,2025-12-01,1720.24,UPI
PAY0001645,INV902342,2025-05-08,1749.25,Wire
PAY0001646,INV902342,2025-05-12,6532.34,Wire
PAY0001647,INV902342,2025-04-26,1879.09,Wire
PAY0001648,INV902346,2025-05-13,3352.38,UPI
PAY0001649,INV902346,2025-05-21,4698.85,NEFT
PAY0001650,INV902347,2024-10-19,3560.24,Wire
PAY0001651,INV902347,2024-10-19,1925.93,UPI
PAY0001652,INV902347,2024-10-05,12160.9,Card
PAY0001653,INV902348,2025-02-11,9618.19,UPI
PAY0001654,INV902348,2025-02-18,1069.99,Card
PAY0001655,INV902348,2025-02-16,1178.55,UPI
PAY0001656,INV902354,2025-04-13,115.15,NEFT
PAY0001657,INV902354,2025-04-01,324.96,Card
PAY0001658,INV902354,2025-03-28,60.38,NEFT
PAY0001659,INV902358,2025-07-29,95.47,NEFT
PAY0001660,INV902358,2025-07-19,2477.75,NEFT
PAY0001661,INV902359,2024-08-21,4837.28,Wire
PAY0001662,INV902359,2024-08-02,3569.21,UPI
PAY0001663,INV902359,2024-08-04,2198.95,Wire
PAY0001664,INV902360,2025-08-01,5955.18,UPI
PAY0001665,INV902360,2025-07-18,1833.29,Wire
PAY0001666,INV902360,2025-07-25,3738.32,UPI
PAY0001667,INV902361,2025-02-02,1575.35,Wire
PAY0001668,INV902361,2025-02-07,5332.39,Wire
PAY0001669,INV902361,2025-02-07,8386.4,NEFT
PAY0001670,INV902363,2025-07-13,6803.82,Card
PAY0001671,INV902365,2024-07-27,587.75,Wire
PAY0001672,INV902365,2024-08-09,812.01,NEFT
PAY0001673,INV902365,2024-08-11,1455.49,UPI
PAY0001674,INV902367,2026-01-18,6354.92,NEFT
PAY0001675,INV902367,2026-01-21,45.81,UPI
PAY0001676,INV902368,2024-02-12,3620.29,Card
PAY0001677,INV902375,2024-04-12,1675.37,Card
PAY0001678,INV902375,2024-04-18,1479.52,Wire
PAY0001679,INV902382,2024-10-28,3417.79,UPI
PAY0001680,INV902382,2024-10-12,2106.5,Wire
PAY0001681,INV902382,2024-10-29,2779.12,NEFT
PAY0001682,INV902390,2024-07-06,9378.51,Wire
PAY0001683,INV902390,2024-07-02,2556.67,UPI
PAY0001684,INV902393,2024-11-27,19942.37,NEFT
PAY0001685,INV902397,2025-07-26,15090.45,UPI
PAY0001686,INV902398,2024-03-19,2529.78,UPI
PAY0001687,INV902398,2024-03-29,14809.76,Card
PAY0001688,INV902399,2025-02-17,11415.85,NEFT
PAY0001689,INV902404,2024-11-20,4832.55,NEFT
PAY0001690,INV902404,2024-11-16,589.14,NEFT
PAY0001691,INV902404,2024-11-18,774.68,Wire
PAY0001692,INV902405,2024-02-10,38.02,Card
PAY0001693,INV902405,2024-02-09,19.23,UPI
PAY0001694,INV902405,2024-02-12,2512.24,UPI
PAY0001695,INV902407,2025-12-21,13647.36,Wire
PAY0001696,INV902407,2025-12-25,1133.68,UPI
PAY0001697,INV902407,2025-12-25,833.09,NEFT
PAY0001698,INV902409,2025-09-26,521.88,NEFT
PAY0001699,INV902409,2025-09-13,2533.86,UPI
PAY0001700,INV902409,2025-09-14,114.19,UPI
PAY0001701,INV902412,2025-05-12,10414.04,NEFT
PAY0001702,INV902412,2025-05-31,17.95,Card
PAY0001703,INV902414,2025-01-22,3523.32,NEFT
PAY0001704,INV902414,2025-01-21,3519.26,UPI
PAY0001705,INV902414,2025-01-26,9802.63,Wire
PAY0001706,INV902415,2024-04-09,1381.02,UPI
PAY0001707,INV902415,2024-04-02,665.52,NEFT
PAY0001708,INV902415,2024-04-16,755.53,UPI
PAY0001709,INV902418,2025-10-16,15083.16,Wire
PAY0001710,INV902420,2024-04-23,6634.79,Wire
PAY0001711,INV902421,2024-03-16,3033.19,NEFT
PAY0001712,INV902421,2024-03-22,2820.94,UPI
PAY0001713,INV902424,2024-03-04,142.09,Wire
PAY0001714,INV902424,2024-03-02,234.03,UPI
PAY0001715,INV902424,2024-02-13,717.07,Card
PAY0001716,INV902425,2024-02-03,1740.92,Wire
PAY0001717,INV902425,2024-02-04,31.44,Wire
PAY0001718,INV902425,2024-02-16,460.2,NEFT
PAY0001719,INV902426,2024-11-05,15915.64,Wire
PAY0001720,INV902428,2025-01-06,15513.41,Wire
PAY0001721,INV902430,2025-02-01,2538.97,Wire
PAY0001722,INV902430,2025-02-10,1676.14,UPI
PAY0001723,INV902433,2026-01-13,12645.65,Wire
PAY0001724,INV902434,2024-06-25,3767.43,Card
PAY0001725,INV902438,2024-06-29,3024.77,NEFT
PAY0001726,INV902438,2024-07-12,5106.38,UPI
PAY0001727,INV902443,2025-07-18,436.62,UPI
PAY0001728,INV902443,2025-07-30,4595.61,UPI
PAY0001729,INV902443,2025-08-02,11035.04,Card
PAY0001730,INV902448,2025-06-09,6548.14,NEFT
PAY0001731,INV902450,2025-12-30,3664.71,Wire
PAY0001732,INV902450,2026-01-14,227.28,NEFT
PAY0001733,INV902451,2026-01-12,13961.59,NEFT
PAY0001734,INV902452,2024-07-14,2953.66,Card
PAY0001735,INV902453,2024-08-02,6953.82,NEFT
PAY0001736,INV902453,2024-07-28,1626.15,Wire
PAY0001737,INV902461,2024-09-06,3269.56,UPI
PAY0001738,INV902464,2024-05-05,4774.26,Wire
PAY0001739,INV902465,2024-10-16,3019.67,NEFT
PAY0001740,INV902465,2024-10-12,13480.35,Card
PAY0001741,INV902467,2024-06-04,7330.2,Card
PAY0001742,INV902467,2024-05-31,515.85,Card
PAY0001743,INV902469,2025-09-09,7040.69,UPI
PAY0001744,INV902469,2025-09-13,1025.22,Card
PAY0001745,INV902471,2025-01-01,2549.02,Wire
PAY0001746,INV902471,2025-01-03,3996.05,Card
PAY0001747,INV902477,2025-05-26,6057.08,UPI
PAY0001748,INV902477,2025-05-27,146.21,Card
PAY0001749,INV902485,2025-01-24,9040.28,UPI
PAY0001750,INV902486,2025-12-22,10877.36,Card
PAY0001751,INV902489,2024-06-10,6485.3,Card
PAY0001752,INV902489,2024-06-13,131.76,Wire
PAY0001753,INV902497,2024-12-06,3293.6,Wire
PAY0001754,INV902497,2024-12-12,71.94,Card
PAY0001755,INV902497,2024-12-01,2835.51,NEFT
PAY0001756,INV902507,2025-09-30,8210.19,UPI
PAY0001757,INV902508,2025-10-25,3997.52,Wire
PAY0001758,INV902510,2024-04-08,7478.14,NEFT
PAY0001759,INV902512,2025-10-04,1991.22,NEFT
PAY0001760,INV902513,2024-11-12,3033.2,Card
PAY0001761,INV902513,2024-11-17,550.27,Wire
PAY0001762,INV902514,2024-08-25,861.93,UPI
PAY0001763,INV902514,2024-08-15,18216.74,Wire
PAY0001764,INV902515,2025-05-22,3582.72,NEFT
PAY0001765,INV902515,2025-05-27,1065.07,Wire
PAY0001766,INV902515,2025-05-17,937.97,Wire
PAY0001767,INV902520,2025-02-26,13025.21,Card
PAY0001768,INV902522,2024-07-30,2846.02,UPI
PAY0001769,INV902523,2024-06-13,5096.55,Card
PAY0001770,INV902523,2024-06-15,1853.09,UPI
PAY0001771,INV902525,2025-11-15,117.48,Wire
PAY0001772,INV902525,2025-11-15,5818.16,Wire
PAY0001773,INV902525,2025-11-22,820.56,UPI
PAY0001774,INV902526,2025-01-17,154.04,Card
PAY0001775,INV902526,2025-01-25,1135.66,NEFT
PAY0001776,INV902526,2025-01-16,2455.54,Wire
PAY0001777,INV902528,2025-04-22,1320.35,Wire
PAY0001778,INV902528,2025-05-06,76.02,UPI
PAY0001779,INV902528,2025-04-17,9078.99,NEFT
PAY0001780,INV902529,2025-10-06,1129.54,UPI
PAY0001781,INV902529,2025-10-23,2884.83,NEFT
PAY0001782,INV902529,2025-10-12,3376.15,NEFT
PAY0001783,INV902530,2024-05-26,3894.36,Card
PAY0001784,INV902530,2024-06-02,885.21,NEFT
PAY0001785,INV902530,2024-06-04,670.01,Wire
PAY0001786,INV902537,2025-02-15,6663.46,UPI
PAY0001787,INV902538,2024-08-05,1655.97,NEFT
PAY0001788,INV902538,2024-08-03,775.74,UPI
PAY0001789,INV902538,2024-07-31,6968.81,Wire
PAY0001790,INV902541,2024-03-01,11966.1,Wire
PAY0001791,INV902542,2025-09-25,7413.98,Wire
PAY0001792,INV902543,2024-09-22,1934.07,UPI
PAY0001793,INV902543,2024-09-26,5992.33,UPI
PAY0001794,INV902545,2024-05-22,1635.74,NEFT
PAY0001795,INV902545,2024-05-14,1663.46,NEFT
PAY0001796,INV902548,2024-06-16,7068.91,Wire
PAY0001797,INV902551,2024-11-28,15717.03,NEFT
PAY0001798,INV902554,2025-07-31,229.67,NEFT
PAY0001799,INV902554,2025-07-17,981.06,UPI
PAY0001800,INV902554,2025-07-25,1991.48,UPI
PAY0001801,INV902557,2024-12-08,4919.17,Wire
PAY0001802,INV902557,2024-12-10,5288.97,Wire
PAY0001803,INV902557,2024-12-06,2490.99,Wire
PAY0001804,INV902560,2024-04-23,1249.72,Card
PAY0001805,INV902560,2024-04-12,731.96,UPI
PAY0001806,INV902560,2024-04-24,1265.28,UPI
PAY0001807,INV902564,2025-03-09,2292.41,Wire
PAY0001808,INV902564,2025-03-03,13437.43,UPI
PAY0001809,INV902570,2024-11-09,1973.03,UPI
PAY0001810,INV902570,2024-11-05,1977.38,Wire
PAY0001811,INV902570,2024-11-03,3760.69,NEFT
PAY0001812,INV902571,2024-05-17,954.75,NEFT
PAY0001813,INV902571,2024-04-30,11980.06,Card
PAY0001814,INV902574,2024-03-22,5767.08,NEFT
PAY0001815,INV902575,2024-11-08,880.3,Card
PAY0001816,INV902575,2024-11-04,3611.14,Card
PAY0001817,INV902575,2024-11-03,2639.83,Wire
PAY0001818,INV902578,2024-10-21,9964.23,Card
PAY0001819,INV902579,2025-10-14,2495.38,NEFT
PAY0001820,INV902579,2025-10-03,4910.97,Wire
PAY0001821,INV902579,2025-10-05,1285.55,NEFT
PAY0001822,INV902585,2026-01-18,3254.57,NEFT
PAY0001823,INV902585,2026-01-19,1057.5,UPI
PAY0001824,INV902587,2024-08-08,1392.71,UPI
PAY0001825,INV902587,2024-08-01,4081.03,Wire
PAY0001826,INV902588,2024-02-24,4131.07,Wire
PAY0001827,INV902588,2024-02-19,293.03,Card
PAY0001828,INV902588,2024-02-23,3252.04,Card
PAY0001829,INV902590,2024-04-28,11272.04,UPI
PAY0001830,INV902590,2024-05-05,2667.12,NEFT
PAY0001831,INV902592,2024-04-15,9513.94,Card
PAY0001832,INV902592,2024-04-15,8428.44,UPI
PAY0001833,INV902592,2024-04-09,1030.64,Card
PAY0001834,INV902599,2025-06-12,6920.59,NEFT
PAY0001835,INV902599,2025-06-25,3981.59,NEFT
PAY0001836,INV902601,2025-12-07,1202.52,Wire
PAY0001837,INV902601,2025-12-08,1049.64,Wire
PAY0001838,INV902605,2024-10-01,2522.82,Card
PAY0001839,INV902605,2024-09-24,912.58,NEFT
PAY0001840,INV902606,2024-02-17,4101.24,UPI
PAY0001841,INV902606,2024-02-09,351.44,Wire
PAY0001842,INV902606,2024-02-05,28.62,Card
PAY0001843,INV902611,2025-07-03,168.48,Wire
PAY0001844,INV902611,2025-06-28,440.5,Wire
PAY0001845,INV902612,2024-07-05,4234.83,NEFT
PAY0001846,INV902612,2024-07-17,1623.5,NEFT
PAY0001847,INV902612,2024-07-05,1022.43,NEFT
PAY0001848,INV902616,2025-05-29,10584.45,Card
PAY0001849,INV902618,2024-06-28,4863.99,Wire
PAY0001850,INV902618,2024-07-07,3580.61,NEFT
PAY0001851,INV902619,2025-08-18,1150.19,Wire
PAY0001852,INV902619,2025-08-06,170.12,Card
PAY0001853,INV902619,2025-08-13,1824.79,UPI
PAY0001854,INV902620,2025-01-05,997.08,Card
PAY0001855,INV902620,2025-01-10,4099.09,UPI
PAY0001856,INV902621,2025-12-30,4282.76,UPI
PAY0001857,INV902621,2026-01-13,303.6,Card
PAY0001858,INV902621,2025-12-28,148.89,Card
PAY0001859,INV902625,2024-10-22,5532.82,NEFT
PAY0001860,INV902625,2024-10-21,10925.47,Wire
PAY0001861,INV902626,2024-04-22,2259.23,NEFT
PAY0001862,INV902627,2025-09-28,2924.75,NEFT
PAY0001863,INV902627,2025-09-29,8306.26,NEFT
PAY0001864,INV902627,2025-09-16,604.6,NEFT
PAY0001865,INV902629,2024-03-26,121.39,NEFT
PAY0001866,INV902629,2024-03-27,9526.91,NEFT
PAY0001867,INV902629,2024-03-15,4324.65,Wire
PAY0001868,INV902633,2024-12-19,2684.56,Card
PAY0001869,INV902643,2024-12-16,2961.99,UPI
PAY0001870,INV902643,2024-12-03,8635.68,Wire
PAY0001871,INV902647,2026-01-04,16998.02,Wire
PAY0001872,INV902650,2024-03-04,1301.24,Wire
PAY0001873,INV902650,2024-03-16,1111.57,NEFT
PAY0001874,INV902657,2025-11-13,3118.52,Wire
PAY0001875,INV902657,2025-11-26,2717.4,UPI
PAY0001876,INV902659,2025-10-19,5459.15,Wire
PAY0001877,INV902663,2025-07-22,9577.69,NEFT
PAY0001878,INV902665,2024-02-21,946.12,NEFT
PAY0001879,INV902665,2024-02-22,5418.15,NEFT
PAY0001880,INV902665,2024-02-10,564.32,Wire
PAY0001881,INV902669,2025-03-17,7152.85,UPI
PAY0001882,INV902670,2024-06-15,363.27,UPI
PAY0001883,INV902670,2024-06-18,759.29,UPI
PAY0001884,INV902670,2024-06-29,5453.32,UPI
PAY0001885,INV902671,2024-06-27,106.15,Card
PAY0001886,INV902671,2024-06-22,626.92,Wire
PAY0001887,INV902674,2024-10-12,6664.1,NEFT
PAY0001888,INV902678,2025-01-26,3101.86,NEFT
PAY0001889,INV902679,2024-12-12,9968.64,UPI
PAY0001890,INV902679,2024-12-02,1830.66,NEFT
PAY0001891,INV902679,2024-12-05,676.0,UPI
PAY0001892,INV902680,2024-11-05,12714.13,NEFT
PAY0001893,INV902680,2024-10-19,2898.29,UPI
PAY0001894,INV902683,2025-11-20,683.16,NEFT
PAY0001895,INV902683,2025-11-16,3252.48,Card
PAY0001896,INV902683,2025-11-19,4203.01,UPI
PAY0001897,INV902690,2025-04-23,1784.94,Wire
PAY0001898,INV902691,2026-01-04,3899.63,Wire
PAY0001899,INV902692,2024-11-07,10550.6,UPI
PAY0001900,INV902692,2024-11-10,3926.16,Wire
PAY0001901,INV902694,2025-11-26,3798.36,Card
PAY0001902,INV902694,2025-11-30,6542.06,Card
PAY0001903,INV902695,2024-09-11,2133.82,UPI
PAY0001904,INV902695,2024-09-09,634.57,Wire
PAY0001905,INV902697,2025-01-23,9808.02,Wire
PAY0001906,INV902697,2025-01-20,491.62,Card
PAY0001907,INV902705,2025-07-02,185.21,Wire
PAY0001908,INV902705,2025-07-11,5609.67,Card
PAY0001909,INV902707,2025-04-28,7570.04,Wire
PAY0001910,INV902708,2024-07-30,14114.31,Wire
PAY0001911,INV902717,2024-11-12,705.71,Card
PAY0001912,INV902717,2024-11-06,3961.89,Card
PAY0001913,INV902717,2024-11-12,3933.16,Wire
PAY0001914,INV902718,2025-12-30,3167.93,UPI
PAY0001915,INV902718,2025-12-16,2371.32,Card
PAY0001916,INV902719,2024-09-06,3918.99,NEFT
PAY0001917,INV902719,2024-09-04,466.73,UPI
PAY0001918,INV902720,2024-04-24,644.56,NEFT
PAY0001919,INV902720,2024-04-27,681.81,UPI
PAY0001920,INV902720,2024-05-05,1847.59,NEFT
PAY0001921,INV902726,2025-11-23,12437.23,Wire
PAY0001922,INV902727,2025-01-09,748.76,Card
PAY0001923,INV902727,2025-01-11,9818.37,UPI
PAY0001924,INV902739,2024-03-10,810.18,NEFT
PAY0001925,INV902739,2024-03-19,1024.29,Wire
PAY0001926,INV902739,2024-03-11,8157.04,Wire
PAY0001927,INV902746,2025-01-27,231.72,NEFT
PAY0001928,INV902746,2025-01-19,21.31,NEFT
PAY0001929,INV902746,2025-01-24,69.67,UPI
PAY0001930,INV902749,2025-10-14,15251.01,Card
PAY0001931,INV902751,2024-11-09,3898.74,UPI
PAY0001932,INV902751,2024-11-11,5774.88,UPI
PAY0001933,INV902753,2024-01-27,8666.54,UPI
PAY0001934,INV902755,2024-06-24,5297.04,UPI
PAY0001935,INV902757,2026-01-07,2375.45,NEFT
PAY0001936,INV902757,2026-01-14,427.56,Wire
PAY0001937,INV902757,2026-01-08,3315.06,UPI
PAY0001938,INV902758,2025-02-21,10641.2,Card
PAY0001939,INV902759,2025-06-28,6244.64,Card
PAY0001940,INV902760,2024-07-27,1364.93,Wire
PAY0001941,INV902760,2024-08-03,5587.95,Card
PAY0001942,INV902762,2026-01-06,528.81,Card
PAY0001943,INV902762,2026-01-14,2110.33,Wire
PAY0001944,INV902762,2026-01-13,2133.08,Card
PAY0001945,INV902763,2024-11-08,16123.46,UPI
PAY0001946,INV902766,2024-05-30,9670.16,NEFT
PAY0001947,INV902766,2024-05-26,3480.73,Card
PAY0001948,INV902767,2025-09-24,862.55,Wire
PAY0001949,INV902767,2025-09-14,4282.84,Card
PAY0001950,INV902767,2025-09-26,1789.43,Card
PAY0001951,INV902768,2025-08-09,6932.31,Card
PAY0001952,INV902771,2024-03-24,1790.48,Wire
PAY0001953,INV902771,2024-04-06,474.54,UPI
PAY0001954,INV902776,2025-07-01,45.75,Wire
PAY0001955,INV902776,2025-07-16,2225.07,Wire
PAY0001956,INV902780,2024-03-17,15144.54,Wire
PAY0001957,INV902783,2024-04-14,2301.85,NEFT
PAY0001958,INV902784,2025-09-11,22857.67,Card
PAY0001959,INV902785,2024-05-17,8488.05,Card
PAY0001960,INV902793,2025-07-10,17057.05,Wire
PAY0001961,INV902797,2025-08-18,1502.98,Wire
PAY0001962,INV902797,2025-08-25,517.42,UPI
PAY0001963,INV902797,2025-08-24,295.17,UPI
PAY0001964,INV902802,2025-06-02,13887.17,UPI
PAY0001965,INV902806,2025-09-28,2719.11,NEFT
PAY0001966,INV902806,2025-10-02,4594.97,UPI
PAY0001967,INV902806,2025-10-08,449.67,Wire
PAY0001968,INV902807,2024-04-16,891.75,NEFT
PAY0001969,INV902807,2024-04-02,16697.0,Wire
PAY0001970,INV902817,2025-03-19,1220.94,Wire
PAY0001971,INV902817,2025-03-27,882.24,NEFT
PAY0001972,INV902817,2025-03-25,1273.85,Wire
PAY0001973,INV902818,2025-06-14,4319.0,Wire
PAY0001974,INV902821,2025-02-20,205.63,NEFT
PAY0001975,INV902821,2025-02-28,2764.21,UPI
PAY0001976,INV902822,2024-07-03,9588.4,Wire
PAY0001977,INV902823,2025-03-16,4975.65,Wire
PAY0001978,INV902828,2025-12-04,4672.61,UPI
PAY0001979,INV902834,2024-04-06,849.02,NEFT
PAY0001980,INV902834,2024-04-09,122.78,Wire
PAY0001981,INV902834,2024-04-06,8528.14,NEFT
PAY0001982,INV902836,2025-06-15,2162.57,UPI
PAY0001983,INV902840,2024-09-13,2684.76,NEFT
PAY0001984,INV902840,2024-09-11,4466.48,UPI
PAY0001985,INV902841,2024-06-22,2923.86,NEFT
PAY0001986,INV902841,2024-06-20,1175.95,Wire
PAY0001987,INV902841,2024-06-29,1695.31,Card
PAY0001988,INV902842,2024-12-31,2492.84,Wire
PAY0001989,INV902842,2025-01-03,919.82,UPI
PAY0001990,INV902847,2025-06-22,1144.75,Wire
PAY0001991,INV902847,2025-06-17,1392.38,Wire
PAY0001992,INV902847,2025-06-17,7700.07,NEFT
PAY0001993,INV902856,2025-06-21,10082.24,Wire
PAY0001994,INV902859,2025-05-27,7981.56,Wire
PAY0001995,INV902861,2024-06-27,3349.32,UPI
PAY0001996,INV902862,2024-10-25,432.46,Wire
PAY0001997,INV902862,2024-10-16,4058.66,Card
PAY0001998,INV902863,2025-11-26,495.47,NEFT
PAY0001999,INV902863,2025-12-08,1282.27,Card
PAY0002000,INV902863,2025-12-08,1339.0,Card
PAY0002001,INV902865,2025-08-21,965.59,Card
PAY0002002,INV902865,2025-08-21,47.52,Card
PAY0002003,INV902865,2025-09-01,1236.43,Wire
PAY0002004,INV902866,2025-07-16,3225.15,Wire
PAY0002005,INV902871,2024-03-20,67.69,NEFT
PAY0002006,INV902871,2024-03-27,64.86,Card
PAY0002007,INV902871,2024-04-09,464.32,Wire
PAY0002008,INV902872,2026-01-11,4976.05,NEFT
PAY0002009,INV902873,2025-05-08,11975.79,Card
PAY0002010,INV902874,2024-05-19,2552.11,NEFT
PAY0002011,INV902877,2025-03-16,2424.09,NEFT
PAY0002012,INV902877,2025-03-04,2932.56,NEFT
PAY0002013,INV902877,2025-03-05,8220.09,Card
PAY0002014,INV902878,2025-10-22,2464.66,NEFT
PAY0002015,INV902878,2025-10-24,1264.83,UPI
PAY0002016,INV902881,2024-09-13,261.97,NEFT
PAY0002017,INV902881,2024-09-16,464.07,UPI
PAY0002018,INV902881,2024-09-30,798.91,UPI
PAY0002019,INV902882,2025-09-29,15309.38,Wire
PAY0002020,INV902885,2025-06-26,6186.99,NEFT
PAY0002021,INV902885,2025-06-25,665.97,Wire
PAY0002022,INV902885,2025-07-02,3395.34,Wire
PAY0002023,INV902888,2025-04-28,931.02,NEFT
PAY0002024,INV902888,2025-04-19,905.95,Card
PAY0002025,INV902888,2025-04-15,252.94,Wire
PAY0002026,INV902889,2025-08-04,493.74,NEFT
PAY0002027,INV902889,2025-08-17,13095.62,UPI
PAY0002028,INV902891,2025-04-16,5482.99,Wire
PAY0002029,INV902891,2025-04-21,1438.3,Card
PAY0002030,INV902891,2025-04-13,3270.8,UPI
PAY0002031,INV902894,2025-06-23,945.57,Card
PAY0002032,INV902894,2025-06-14,3274.09,Wire
PAY0002033,INV902894,2025-06-26,3849.67,NEFT
PAY0002034,INV902895,2025-12-31,3279.35,UPI
PAY0002035,INV902895,2025-12-29,353.02,UPI
PAY0002036,INV902895,2025-12-28,5866.95,Wire
PAY0002037,INV902896,2025-04-21,1519.11,NEFT
PAY0002038,INV902896,2025-04-16,133.69,Card
PAY0002039,INV902896,2025-04-21,1223.52,Wire
PAY0002040,INV902902,2025-12-26,1243.16,UPI
PAY0002041,INV902902,2025-12-31,284.4,Card
PAY0002042,INV902903,2025-02-15,16752.29,UPI
PAY0002043,INV902904,2025-08-10,1511.6,Card
PAY0002044,INV902912,2025-03-06,1196.2,Card
PAY0002045,INV902912,2025-03-07,2953.72,NEFT
PAY0002046,INV902915,2024-06-26,630.84,Wire
PAY0002047,INV902915,2024-07-11,4152.94,Wire
PAY0002048,INV902915,2024-07-12,279.85,UPI
PAY0002049,INV902920,2025-10-15,12311.4,Card
PAY0002050,INV902922,2024-03-18,6154.23,NEFT
PAY0002051,INV902922,2024-03-02,3349.06,Card
PAY0002052,INV902928,2024-05-05,683.3,NEFT
PAY0002053,INV902928,2024-05-08,668.59,UPI
PAY0002054,INV902928,2024-05-16,9331.04,Wire
PAY0002055,INV902929,2024-03-01,9349.1,Card
PAY0002056,INV902930,2025-03-20,1915.86,Card
PAY0002057,INV902930,2025-02-28,2133.77,Wire
PAY0002058,INV902930,2025-03-06,5134.32,Card
PAY0002059,INV902933,2024-10-11,825.61,NEFT
PAY0002060,INV902933,2024-10-13,7718.34,NEFT
PAY0002061,INV902939,2024-08-28,4868.65,Wire
PAY0002062,INV902939,2024-08-22,10215.5,UPI
PAY0002063,INV902939,2024-09-09,798.64,NEFT
PAY0002064,INV902940,2025-10-13,701.71,Wire
PAY0002065,INV902940,2025-10-15,1271.75,Wire
PAY0002066,INV902940,2025-10-04,489.66,UPI
PAY0002067,INV902942,2024-12-20,1147.2,Card
PAY0002068,INV902942,2024-12-18,2612.18,Card
PAY0002069,INV902942,2024-12-28,2588.7,Card
PAY0002070,INV902945,2025-07-29,8443.9,UPI
PAY0002071,INV902946,2025-08-24,2499.95,NEFT
PAY0002072,INV902946,2025-09-03,3569.55,Wire
PAY0002073,INV902951,2024-08-28,1302.43,Wire
PAY0002074,INV902952,2025-08-10,2251.45,Card
PAY0002075,INV902952,2025-08-12,336.4,NEFT
PAY0002076,INV902953,2024-05-16,707.69,Wire
PAY0002077,INV902953,2024-05-03,1444.25,UPI
PAY0002078,INV902953,2024-05-07,2972.27,NEFT
PAY0002079,INV902954,2024-07-22,4147.94,UPI
PAY0002080,INV902955,2024-06-15,3353.21,NEFT
PAY0002081,INV902955,2024-06-17,1355.59,NEFT
PAY0002082,INV902956,2024-05-28,126.9,Wire
PAY0002083,INV902956,2024-06-01,286.05,Card
PAY0002084,INV902956,2024-06-08,590.74,Card
PAY0002085,INV902958,2024-07-12,984.64,Card
PAY0002086,INV902958,2024-07-17,2471.45,UPI
PAY0002087,INV902958,2024-07-09,948.32,NEFT
PAY0002088,INV902959,2024-12-08,3403.55,Card
PAY0002089,INV902959,2024-12-09,1478.2,Wire
PAY0002090,INV902964,2025-05-17,7949.77,Wire
PAY0002091,INV902965,2024-09-11,4588.58,Card
PAY0002092,INV902965,2024-09-04,2200.45,UPI
PAY0002093,INV902970,2025-05-14,1120.61,Wire
PAY0002094,INV902970,2025-05-21,11005.38,Wire
PAY0002095,INV902970,2025-05-07,8255.71,Card
PAY0002096,INV902974,2025-08-13,15317.78,Card
PAY0002097,INV902974,2025-08-08,1521.44,UPI
PAY0002098,INV902975,2025-06-01,3644.23,Wire
PAY0002099,INV902975,2025-06-11,1058.11,UPI
PAY0002100,INV902981,2025-04-11,6673.2,UPI
